symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;ask;bid;quotationForm;security_category;spot_price;trades;cnpj;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning
SBSPI657;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0B03;False;AMERICAN;SABESP ON, R$ 65.78, 20-09-2024;65.78;2024-06-22T10:18:38.515Z;0.0;2024-06-22T10:18:38.515Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;65.78;UPGRADE REQUIRED!!!
SBSPU657;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AW9;False;EUROPEAN;SABESP ON, R$ 65.78, 20-09-2024;65.78;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;65.78;UPGRADE REQUIRED!!!
SBSPI667;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AL8;False;AMERICAN;SABESP ON, R$ 66.78, 20-09-2024;66.78;2024-06-22T10:18:38.515Z;0.0;2024-06-22T10:18:38.515Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;66.78;UPGRADE REQUIRED!!!
SBSPU667;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AP3;False;EUROPEAN;SABESP ON, R$ 66.78, 20-09-2024;66.78;2024-06-22T10:18:38.791Z;0.0;2024-06-22T10:18:38.791Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;66.78;UPGRADE REQUIRED!!!
SBSPI677;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AX3;False;AMERICAN;SABESP ON, R$ 67.78, 20-09-2024;67.78;2024-06-22T10:18:38.513Z;0.0;2024-06-22T10:18:38.513Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;67.78;UPGRADE REQUIRED!!!
SBSPU677;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0B32;False;EUROPEAN;SABESP ON, R$ 67.78, 20-09-2024;67.78;2024-06-22T10:18:38.800Z;0.0;2024-06-22T10:18:38.800Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;67.78;UPGRADE REQUIRED!!!
SBSPI687;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AZ8;False;AMERICAN;SABESP ON, R$ 68.78, 20-09-2024;68.78;2024-06-22T10:18:38.513Z;0.0;2024-06-22T10:18:38.513Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;68.78;UPGRADE REQUIRED!!!
SBSPU687;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0B16;False;EUROPEAN;SABESP ON, R$ 68.78, 20-09-2024;68.78;2024-06-22T10:18:38.800Z;0.0;2024-06-22T10:18:38.800Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;68.78;UPGRADE REQUIRED!!!
SBSPI697;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0B37;False;AMERICAN;SABESP ON, R$ 69.78, 20-09-2024;69.78;2024-06-22T10:18:38.514Z;0.0;2024-06-22T10:18:38.514Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;69.78;UPGRADE REQUIRED!!!
SBSPU697;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AR9;False;EUROPEAN;SABESP ON, R$ 69.78, 20-09-2024;69.78;2024-06-22T10:18:38.800Z;0.0;2024-06-22T10:18:38.800Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;69.78;UPGRADE REQUIRED!!!
SBSPI702;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0B52;False;EUROPEAN;SABESP ON, R$ 70.28, 20-09-2024;70.28;2024-06-22T10:18:38.522Z;0.0;2024-06-22T10:18:38.522Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;70.28;UPGRADE REQUIRED!!!
SBSPU702;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0B57;False;EUROPEAN;SABESP ON, R$ 70.28, 20-09-2024;70.28;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1719216383000;70.28;UPGRADE REQUIRED!!!
SBSPI707;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AV7;False;AMERICAN;SABESP ON, R$ 70.78, 20-09-2024;70.78;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;70.78;UPGRADE REQUIRED!!!
SBSPU707;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AO6;False;EUROPEAN;SABESP ON, R$ 70.78, 20-09-2024;70.78;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;70.78;UPGRADE REQUIRED!!!
SBSPI717;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AM6;False;AMERICAN;SABESP ON, R$ 71.78, 20-09-2024;71.78;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;71.78;UPGRADE REQUIRED!!!
SBSPU717;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AV1;False;EUROPEAN;SABESP ON, R$ 71.78, 20-09-2024;71.78;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;71.78;UPGRADE REQUIRED!!!
SBSPI727;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AK0;False;AMERICAN;SABESP ON, R$ 72.78, 20-09-2024;72.78;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1718734766000;72.78;UPGRADE REQUIRED!!!
SBSPU727;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AK4;False;EUROPEAN;SABESP ON, R$ 72.78, 20-09-2024;72.78;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719238521000;PUT;1719238521000;72.78;UPGRADE REQUIRED!!!
SBSPI732;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0B45;False;EUROPEAN;SABESP ON, R$ 73.28, 20-09-2024;73.28;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;73.28;UPGRADE REQUIRED!!!
SBSPU732;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0B40;False;EUROPEAN;SABESP ON, R$ 73.28, 20-09-2024;73.28;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;73.28;UPGRADE REQUIRED!!!
SBSPI737;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AJ2;False;AMERICAN;SABESP ON, R$ 73.78, 20-09-2024;73.78;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;73.78;UPGRADE REQUIRED!!!
SBSPU737;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AI8;False;EUROPEAN;SABESP ON, R$ 73.78, 20-09-2024;73.78;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;73.78;UPGRADE REQUIRED!!!
SBSPI747;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AH6;False;AMERICAN;SABESP ON, R$ 74.78, 20-09-2024;74.78;2024-06-22T10:18:38.522Z;0.0;2024-06-22T10:18:38.522Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;74.78;UPGRADE REQUIRED!!!
SBSPU747;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AH0;False;EUROPEAN;SABESP ON, R$ 74.78, 20-09-2024;74.78;2024-06-22T10:18:38.797Z;0.0;2024-06-22T10:18:38.797Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;74.78;UPGRADE REQUIRED!!!
SBSPI757;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AI4;False;AMERICAN;SABESP ON, R$ 75.78, 20-09-2024;75.78;2024-06-22T10:18:38.519Z;0.0;2024-06-22T10:18:38.519Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;75.78;UPGRADE REQUIRED!!!
SBSPU757;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AJ6;False;EUROPEAN;SABESP ON, R$ 75.78, 20-09-2024;75.78;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1718912043000;75.78;UPGRADE REQUIRED!!!
SBSPI767;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AG8;False;AMERICAN;SABESP ON, R$ 76.78, 20-09-2024;76.78;2024-06-22T10:18:38.520Z;0.0;2024-06-22T10:18:38.520Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1717610903000;76.78;UPGRADE REQUIRED!!!
SBSPU767;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AG2;False;EUROPEAN;SABESP ON, R$ 76.78, 20-09-2024;76.78;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;76.78;UPGRADE REQUIRED!!!
SBSPI777;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A95;False;AMERICAN;SABESP ON, R$ 77.78, 20-09-2024;77.78;2024-06-22T10:18:38.520Z;0.0;2024-06-22T10:18:38.520Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;77.78;UPGRADE REQUIRED!!!
SBSPU777;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AB3;False;EUROPEAN;SABESP ON, R$ 77.78, 20-09-2024;77.78;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719239108000;PUT;1718912271000;77.78;UPGRADE REQUIRED!!!
SBSPI782;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AC7;False;EUROPEAN;SABESP ON, R$ 78.28, 20-09-2024;78.28;2024-06-22T10:18:38.521Z;0.0;2024-06-22T10:18:38.521Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;78.28;UPGRADE REQUIRED!!!
SBSPU782;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AD9;False;EUROPEAN;SABESP ON, R$ 78.28, 20-09-2024;78.28;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;78.28;UPGRADE REQUIRED!!!
SBSPI787;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AB9;False;AMERICAN;SABESP ON, R$ 78.78, 20-09-2024;78.78;2024-06-22T10:18:38.520Z;0.0;2024-06-22T10:18:38.520Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;78.78;UPGRADE REQUIRED!!!
SBSPU787;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A90;False;EUROPEAN;SABESP ON, R$ 78.78, 20-09-2024;78.78;2024-06-22T10:18:38.796Z;0.0;2024-06-22T10:18:38.796Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;78.78;UPGRADE REQUIRED!!!
SBSPI792;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AE3;False;EUROPEAN;SABESP ON, R$ 79.28, 20-09-2024;79.28;2024-06-22T10:18:38.519Z;0.0;2024-06-22T10:18:38.519Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719238174000;CALL;1718374516000;79.28;UPGRADE REQUIRED!!!
SBSPU792;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AF4;False;EUROPEAN;SABESP ON, R$ 79.28, 20-09-2024;79.28;2024-06-22T10:18:38.714Z;0.0;2024-06-22T10:18:38.714Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;79.28;UPGRADE REQUIRED!!!
SBSPI797;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AA1;False;AMERICAN;SABESP ON, R$ 79.78, 20-09-2024;79.78;2024-06-22T10:18:38.519Z;0.0;2024-06-22T10:18:38.519Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;79.78;UPGRADE REQUIRED!!!
SBSPU797;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AA5;False;EUROPEAN;SABESP ON, R$ 79.78, 20-09-2024;79.78;2024-06-22T10:18:38.714Z;0.0;2024-06-22T10:18:38.714Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;79.78;UPGRADE REQUIRED!!!
SBSPI802;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AD5;False;EUROPEAN;SABESP ON, R$ 80.28, 20-09-2024;80.28;2024-06-22T10:18:38.529Z;0.0;2024-06-22T10:18:38.529Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1719216376000;80.28;UPGRADE REQUIRED!!!
SBSPU802;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AC1;False;EUROPEAN;SABESP ON, R$ 80.28, 20-09-2024;80.28;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;80.28;UPGRADE REQUIRED!!!
SBSPI807;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AF0;False;AMERICAN;SABESP ON, R$ 80.78, 20-09-2024;80.78;2024-06-22T10:18:38.530Z;0.0;2024-06-22T10:18:38.530Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;80.78;UPGRADE REQUIRED!!!
SBSPU807;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AE7;False;EUROPEAN;SABESP ON, R$ 80.78, 20-09-2024;80.78;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;80.78;UPGRADE REQUIRED!!!
SBSPI830;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A46;False;AMERICAN;SABESP ON, R$ 81.78, 20-09-2024;81.78;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;43776517000180;2024-04-27T01:30:23.769Z;0;0;1719234000000;CALL;1719216360000;81.78;UPGRADE REQUIRED!!!
SBSPU830;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A41;False;EUROPEAN;SABESP ON, R$ 81.78, 20-09-2024;81.78;2024-06-22T10:18:38.710Z;0.0;2024-06-22T10:18:38.710Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;43776517000180;2024-04-27T01:30:23.769Z;0;0;1719239115000;PUT;1715265733000;81.78;UPGRADE REQUIRED!!!
SBSPI827;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A87;False;AMERICAN;SABESP ON, R$ 82.78, 20-09-2024;82.78;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719241810000;CALL;1716395754000;82.78;UPGRADE REQUIRED!!!
SBSPU827;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A82;False;EUROPEAN;SABESP ON, R$ 82.78, 20-09-2024;82.78;2024-06-22T10:18:38.712Z;0.0;2024-06-22T10:18:38.712Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;82.78;UPGRADE REQUIRED!!!
SBSPI845;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A53;False;EUROPEAN;SABESP ON, R$ 83.28, 20-09-2024;83.28;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719241793000;CALL;1719216369000;83.28;UPGRADE REQUIRED!!!
SBSPU845;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A58;False;EUROPEAN;SABESP ON, R$ 83.28, 20-09-2024;83.28;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1711549184000;83.28;UPGRADE REQUIRED!!!
SBSPI837;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AS3;False;AMERICAN;SABESP ON, R$ 83.78, 20-09-2024;83.78;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;83.78;UPGRADE REQUIRED!!!
SBSPU837;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AM0;False;EUROPEAN;SABESP ON, R$ 83.78, 20-09-2024;83.78;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;83.78;UPGRADE REQUIRED!!!
SBSPI847;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AN4;False;AMERICAN;SABESP ON, R$ 84.78, 20-09-2024;84.78;2024-06-22T10:18:38.529Z;0.0;2024-06-22T10:18:38.529Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719241766000;CALL;1718715813000;84.78;UPGRADE REQUIRED!!!
SBSPU847;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0B08;False;EUROPEAN;SABESP ON, R$ 84.78, 20-09-2024;84.78;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;84.78;UPGRADE REQUIRED!!!
SBSPI857;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0B11;False;AMERICAN;SABESP ON, R$ 85.78, 20-09-2024;85.78;2024-06-22T10:18:38.529Z;0.0;2024-06-22T10:18:38.529Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;85.78;UPGRADE REQUIRED!!!
SBSPU857;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AL2;False;EUROPEAN;SABESP ON, R$ 85.78, 20-09-2024;85.78;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;85.78;UPGRADE REQUIRED!!!
SBSPI875;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A61;False;EUROPEAN;SABESP ON, R$ 86.28, 20-09-2024;86.28;2024-06-22T10:18:38.527Z;0.0;2024-06-22T10:18:38.527Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719241742000;CALL;1719216369000;86.28;UPGRADE REQUIRED!!!
SBSPU875;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A66;False;EUROPEAN;SABESP ON, R$ 86.28, 20-09-2024;86.28;2024-06-22T10:18:38.710Z;0.0;2024-06-22T10:18:38.710Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1711549184000;86.28;UPGRADE REQUIRED!!!
SBSPI867;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AR5;False;AMERICAN;SABESP ON, R$ 86.78, 20-09-2024;86.78;2024-06-22T10:18:38.529Z;0.0;2024-06-22T10:18:38.529Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;86.78;UPGRADE REQUIRED!!!
SBSPU867;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AN8;False;EUROPEAN;SABESP ON, R$ 86.78, 20-09-2024;86.78;2024-06-22T10:18:38.711Z;0.0;2024-06-22T10:18:38.711Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;86.78;UPGRADE REQUIRED!!!
SBSPI885;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0A79;False;EUROPEAN;SABESP ON, R$ 87.28, 20-09-2024;87.28;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719241718000;CALL;1713807703000;87.28;UPGRADE REQUIRED!!!
SBSPU885;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0A74;False;EUROPEAN;SABESP ON, R$ 87.28, 20-09-2024;87.28;2024-06-22T10:18:38.710Z;0.0;2024-06-22T10:18:38.710Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;1711549184000;87.28;UPGRADE REQUIRED!!!
SBSPI877;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AT1;False;AMERICAN;SABESP ON, R$ 87.78, 20-09-2024;87.78;2024-06-22T10:18:38.527Z;0.0;2024-06-22T10:18:38.527Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;87.78;UPGRADE REQUIRED!!!
SBSPU877;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AQ1;False;EUROPEAN;SABESP ON, R$ 87.78, 20-09-2024;87.78;2024-06-22T10:18:38.710Z;0.0;2024-06-22T10:18:38.710Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;87.78;UPGRADE REQUIRED!!!
SBSPI887;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRSBSP3I0AO2;False;AMERICAN;SABESP ON, R$ 88.78, 20-09-2024;88.78;2024-06-22T10:18:38.528Z;0.0;2024-06-22T10:18:38.528Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719235947000;CALL;-62167294412000;88.78;UPGRADE REQUIRED!!!
SBSPU887;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRSBSP3U0AX7;False;EUROPEAN;SABESP ON, R$ 88.78, 20-09-2024;88.78;2024-06-22T10:18:38.710Z;0.0;2024-06-22T10:18:38.710Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;88.78;UPGRADE REQUIRED!!!
SBSPJ720;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRSBSP3J09F3;False;EUROPEAN;SABESP ON, R$ 72.00, 18-10-2024;72.0;2024-06-22T10:18:38.406Z;0.0;2024-06-22T10:18:38.406Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;-62167294412000;72.0;UPGRADE REQUIRED!!!
SBSPV720;2024-10-17;PUT;100;84;2024-10-18;BOVESPA;BRSBSP3V09F8;False;EUROPEAN;SABESP ON, R$ 72.00, 18-10-2024;72.0;2024-06-22T10:18:38.590Z;0.0;2024-06-22T10:18:38.590Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;PUT;-62167294412000;72.0;UPGRADE REQUIRED!!!
SBSPJ730;2024-10-17;CALL;100;84;2024-10-18;BOVESPA;BRSBSP3J0994;False;EUROPEAN;SABESP ON, R$ 73.00, 18-10-2024;73.0;2024-06-22T10:18:38.406Z;0.0;2024-06-22T10:18:38.406Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;74.85;0;;;0;0;1719234000000;CALL;1718390166000;73.0;UPGRADE REQUIRED!!!
