symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;quotation_form;warning
ABEVS144;AMBEV S/A ON, R$ 14.48, 19-07-2024;0.0;0.0;0.0;3.02;0;0;0;2.94;3.09;PUT;2024-07-19;EUROPEAN;14.48;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0DQ5;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1718911609000;14.48;;;
ABEVG160;AMBEV S/A ON, R$ 14.73, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;14.73;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0B21;7;False;2024-07-18;19;;0;3900;1719244125000;CALL;1718802180000;14.73;07526557000100;;
ABEVS160;AMBEV S/A ON, R$ 14.73, 19-07-2024;0.0;0.0;0.0;3.1;0;0;0;3.19;3.34;PUT;2024-07-19;EUROPEAN;14.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0AY5;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718207644000;14.73;07526557000100;;
ABEVG165;AMBEV S/A ON, R$ 15.23, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;15.23;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0B05;7;False;2024-07-18;19;;0;8000;1719244125000;CALL;1718649203000;15.23;07526557000100;;
ABEVS165;AMBEV S/A ON, R$ 15.23, 19-07-2024;0.0;0.0;0.0;3.87;0;0;0;3.68;3.83;PUT;2024-07-19;EUROPEAN;15.23;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0B00;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718901634000;15.23;07526557000100;;
ABEVG170;AMBEV S/A ON, R$ 15.73, 19-07-2024;0.0;0.0;0.0;3.15;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;15.73;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0AY9;7;False;2024-07-18;19;;0;4000;1719244125000;CALL;1686684137000;15.73;07526557000100;;
ABEVS170;AMBEV S/A ON, R$ 15.73, 19-07-2024;4.22;4.22;4.22;4.22;1000;4220;0;4.18;4.33;PUT;2024-07-19;EUROPEAN;15.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;-2.989;11.28;BRABEV3S0AZ2;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1719241205000;15.73;07526557000100;;
ABEVG166;AMBEV S/A ON, R$ 15.98, 19-07-2024;0.0;0.0;0.0;0.07;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;15.98;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0D11;7;False;2024-07-18;19;;0;1000;1719244127000;CALL;1712329001000;15.98;07526557000100;;
ABEVS166;AMBEV S/A ON, R$ 15.98, 19-07-2024;0.0;0.0;0.0;4.61;0;0;0;4.42;4.58;PUT;2024-07-19;EUROPEAN;15.98;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0D24;7;False;2024-07-18;19;;1000;1000;1719244127000;PUT;1718903237000;15.98;07526557000100;;
ABEVG175;AMBEV S/A ON, R$ 16.23, 19-07-2024;0.0;0.0;0.0;2.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;16.23;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0AX1;7;False;2024-07-18;19;;0;1000;1719244125000;CALL;1686684137000;16.23;07526557000100;100.0;
ABEVS175;AMBEV S/A ON, R$ 16.23, 19-07-2024;0.0;0.0;0.0;4.79;0;0;0;4.67;4.83;PUT;2024-07-19;EUROPEAN;16.23;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0B42;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718907478000;16.23;07526557000100;100.0;
ABEVG171;AMBEV S/A ON, R$ 16.48, 19-07-2024;0.0;0.0;0.0;1.0;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;16.48;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0D03;7;False;2024-07-18;19;;0;1000;1719244127000;CALL;1686684137000;16.48;07526557000100;;
ABEVS171;AMBEV S/A ON, R$ 16.48, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;4.92;5.08;PUT;2024-07-19;EUROPEAN;16.48;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0D16;7;False;2024-07-18;19;;1000;1000;1719244127000;PUT;1686684137000;16.48;07526557000100;;
ABEVG180;AMBEV S/A ON, R$ 16.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;16.73;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0AV5;7;False;2024-07-18;19;;0;1000;1719244125000;CALL;1686684137000;16.73;07526557000100;;
ABEVS180;AMBEV S/A ON, R$ 16.73, 19-07-2024;0.0;0.0;0.0;5.46;0;0;0;5.16;5.33;PUT;2024-07-19;EUROPEAN;16.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0B26;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718820191000;16.73;07526557000100;;
ABEVG185;AMBEV S/A ON, R$ 17.23, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;17.23;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0AU7;7;False;2024-07-18;19;;0;1000;1719244125000;CALL;1719216336000;17.23;07526557000100;;
ABEVS185;AMBEV S/A ON, R$ 17.23, 19-07-2024;0.0;0.0;0.0;5.75;0;0;0;5.66;5.82;PUT;2024-07-19;EUROPEAN;17.23;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0AV1;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718912393000;17.23;07526557000100;;
ABEVG190;AMBEV S/A ON, R$ 17.73, 19-07-2024;0.0;0.0;0.0;1.95;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;17.73;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0B39;7;False;2024-07-18;19;;0;1000;1719244125000;CALL;1686684137000;17.73;07526557000100;100.0;
ABEVS190;AMBEV S/A ON, R$ 17.73, 19-07-2024;0.0;0.0;0.0;6.3;0;0;0;6.16;6.32;PUT;2024-07-19;EUROPEAN;17.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0B59;7;False;2024-07-18;19;;1000;1000;1719244125000;PUT;1718895851000;17.73;07526557000100;100.0;
ABEVG179;AMBEV S/A ON, R$ 17.98, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;17.98;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0GA6;7;False;2024-07-18;19;;0;1000;1719244145000;CALL;1688145389000;17.98;;;
ABEVS179;AMBEV S/A ON, R$ 17.98, 19-07-2024;0.0;0.0;0.0;6.64;0;0;0;6.41;6.57;PUT;2024-07-19;EUROPEAN;17.98;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0GB0;7;False;2024-07-18;19;;1000;1000;1719244145000;PUT;1718816661000;17.98;;;
ABEVG182;AMBEV S/A ON, R$ 18.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;18.23;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0DT3;7;False;2024-07-18;19;;0;1000;1719244134000;CALL;1688582413000;18.23;;;
ABEVS182;AMBEV S/A ON, R$ 18.23, 19-07-2024;0.0;0.0;0.0;6.9;0;0;0;6.66;6.82;PUT;2024-07-19;EUROPEAN;18.23;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0DV5;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1718808894000;18.23;;;
ABEVG187;AMBEV S/A ON, R$ 18.73, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;18.73;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0DP1;7;False;2024-07-18;19;;0;1000;1719244134000;CALL;1717522103000;18.73;;;
ABEVS187;AMBEV S/A ON, R$ 18.73, 19-07-2024;7.21;7.21;7.21;7.21;13200;95172;0;7.15;7.3;PUT;2024-07-19;EUROPEAN;18.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;-0.139;11.28;BRABEV3S0EB5;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1719241876000;18.73;;;
ABEVG192;AMBEV S/A ON, R$ 19.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;19.23;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0E10;7;False;2024-07-18;19;;0;20000;1719244134000;CALL;1688582413000;19.23;;;
ABEVS192;AMBEV S/A ON, R$ 19.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;7.65;7.81;PUT;2024-07-19;EUROPEAN;19.23;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0EC3;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1688582413000;19.23;;;
ABEVG197;AMBEV S/A ON, R$ 19.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;19.73;100;BOVESPA;2024-06-22T10:18:38.517Z;2024-06-22T10:18:38.517Z;0.0;11.28;BRABEV3G0DL0;7;False;2024-07-18;19;;0;1000;1719244134000;CALL;1688582413000;19.73;;;
ABEVS197;AMBEV S/A ON, R$ 19.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;8.15;8.31;PUT;2024-07-19;EUROPEAN;19.73;100;BOVESPA;2024-06-22T10:18:38.346Z;2024-06-22T10:18:38.346Z;0.0;11.28;BRABEV3S0E31;7;False;2024-07-18;19;;1000;1000;1719244135000;PUT;1688582413000;19.73;;;
ABEVG202;AMBEV S/A ON, R$ 20.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;20.23;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;11.28;BRABEV3G0D86;7;False;2024-07-18;19;;0;1000;1719244134000;CALL;1688582413000;20.23;;;
ABEVS202;AMBEV S/A ON, R$ 20.23, 19-07-2024;8.7;8.7;8.7;8.7;300;2610;0;8.64;8.81;PUT;2024-07-19;EUROPEAN;20.23;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;15.691;11.35;BRABEV3S0E98;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1719238670000;20.23;;;
ABEVG207;AMBEV S/A ON, R$ 20.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;20.73;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;11.28;BRABEV3G0DU1;7;False;2024-07-18;19;;0;1000;1719244134000;CALL;1688582413000;20.73;;;
ABEVS207;AMBEV S/A ON, R$ 20.73, 19-07-2024;0.0;0.0;0.0;9.26;0;0;0;9.14;9.3;PUT;2024-07-19;EUROPEAN;20.73;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0E49;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1718636462000;20.73;;;
ABEVG212;AMBEV S/A ON, R$ 21.23, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;21.23;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;11.28;BRABEV3G0DN6;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1716907223000;21.23;;;
ABEVS212;AMBEV S/A ON, R$ 21.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;9.65;9.8;PUT;2024-07-19;EUROPEAN;21.23;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0DM4;7;False;2024-07-18;19;;1000;1000;1719244134000;PUT;1688582413000;21.23;;;
ABEVG217;AMBEV S/A ON, R$ 21.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;21.73;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0EF0;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;21.73;;;
ABEVS217;AMBEV S/A ON, R$ 21.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;21.73;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0EE9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;21.73;;;
ABEVG222;AMBEV S/A ON, R$ 22.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;22.23;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0EA1;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;22.23;;;
ABEVS222;AMBEV S/A ON, R$ 22.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;22.23;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0DB7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;22.23;;;
ABEVG227;AMBEV S/A ON, R$ 22.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;22.73;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;11.28;BRABEV3G0DG0;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;22.73;;;
ABEVS227;AMBEV S/A ON, R$ 22.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;22.73;100;BOVESPA;2024-06-22T10:18:38.334Z;2024-06-22T10:18:38.334Z;0.0;11.28;BRABEV3S0DI2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;22.73;;;
ABEVG232;AMBEV S/A ON, R$ 23.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;23.23;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;11.28;BRABEV3G0DE5;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;23.23;;;
ABEVS232;AMBEV S/A ON, R$ 23.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;23.23;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0DW3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;23.23;;;
ABEVG237;AMBEV S/A ON, R$ 23.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;23.73;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;11.28;BRABEV3G0DY3;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;23.73;;;
ABEVS237;AMBEV S/A ON, R$ 23.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;23.73;100;BOVESPA;2024-06-22T10:18:38.333Z;2024-06-22T10:18:38.333Z;0.0;11.28;BRABEV3S0DL6;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;23.73;;;
ABEVG242;AMBEV S/A ON, R$ 24.23, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;24.23;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;11.28;BRABEV3G0DK2;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;24.23;;;
ABEVS242;AMBEV S/A ON, R$ 24.23, 19-07-2024;0.0;0.0;0.0;12.27;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;24.23;100;BOVESPA;2024-06-22T10:18:38.334Z;2024-06-22T10:18:38.334Z;0.0;11.28;BRABEV3S0DT9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1717684685000;24.23;;;
ABEVG247;AMBEV S/A ON, R$ 24.73, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;CALL;2024-07-19;AMERICAN;24.73;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;11.28;BRABEV3G0E93;7;False;2024-07-18;19;;0;1300;1719244134000;CALL;1688582413000;24.73;;;
ABEVS247;AMBEV S/A ON, R$ 24.73, 19-07-2024;0.0;0.0;0.0;12.92;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;24.73;100;BOVESPA;2024-06-22T10:18:38.334Z;2024-06-22T10:18:38.334Z;0.0;11.28;BRABEV3S0ED1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718047923000;24.73;;;
ABEVG840W4;AMBEV S/A ON, R$ 8.40, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;8.4;100;BOVESPA;2024-06-22T10:18:38.489Z;2024-06-22T10:18:38.489Z;0.0;11.28;BRABEV3G0FX0;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;8.4;;;
ABEVS840W4;AMBEV S/A ON, R$ 8.40, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;8.4;100;BOVESPA;2024-06-22T10:18:38.884Z;2024-06-22T10:18:38.884Z;0.0;11.28;BRABEV3S0FT4;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;8.4;;;
ABEVG880W4;AMBEV S/A ON, R$ 8.80, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;8.8;100;BOVESPA;2024-06-22T10:18:38.414Z;2024-06-22T10:18:38.414Z;0.0;11.28;BRABEV3G0FR2;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;8.8;;;
ABEVS880W4;AMBEV S/A ON, R$ 8.80, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;8.8;100;BOVESPA;2024-06-22T10:18:38.504Z;2024-06-22T10:18:38.504Z;0.0;11.28;BRABEV3S0FU2;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;8.8;;;
ABEVG900W4;AMBEV S/A ON, R$ 9.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;9.0;100;BOVESPA;2024-06-22T10:18:38.927Z;2024-06-22T10:18:38.927Z;0.0;11.28;BRABEV3G0FQ4;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;9.0;;;
ABEVS900W4;AMBEV S/A ON, R$ 9.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;9.0;100;BOVESPA;2024-06-22T10:18:38.962Z;2024-06-22T10:18:38.962Z;0.0;11.28;BRABEV3S0FW8;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;9.0;;;
ABEVG920W4;AMBEV S/A ON, R$ 9.20, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;9.2;100;BOVESPA;2024-06-22T10:18:38.566Z;2024-06-22T10:18:38.566Z;0.0;11.28;BRABEV3G0G75;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;9.2;;;
ABEVS920W4;AMBEV S/A ON, R$ 9.20, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;9.2;100;BOVESPA;2024-06-22T10:18:38.641Z;2024-06-22T10:18:38.641Z;0.0;11.28;BRABEV3S0FV0;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;9.2;;;
ABEVG960W4;AMBEV S/A ON, R$ 9.60, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;9.6;100;BOVESPA;2024-06-22T10:18:38.852Z;2024-06-22T10:18:38.852Z;0.0;11.28;BRABEV3G0FV4;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;9.6;;;
ABEVS960W4;AMBEV S/A ON, R$ 9.60, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;9.6;100;BOVESPA;2024-06-22T10:18:38.532Z;2024-06-22T10:18:38.532Z;0.0;11.28;BRABEV3S0G62;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;9.6;;;
ABEVG980W4;AMBEV S/A ON, R$ 9.80, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;9.8;100;BOVESPA;2024-06-22T10:18:38.458Z;2024-06-22T10:18:38.458Z;0.0;11.28;BRABEV3G0G59;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;9.8;;;
ABEVS980W4;AMBEV S/A ON, R$ 9.80, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;9.8;100;BOVESPA;2024-06-22T10:18:38.889Z;2024-06-22T10:18:38.889Z;0.0;11.28;BRABEV3S0G13;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;9.8;;;
ABEVG100W4;AMBEV S/A ON, R$ 10.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;10.0;100;BOVESPA;2024-06-22T10:18:38.703Z;2024-06-22T10:18:38.703Z;0.0;11.28;BRABEV3G0FY8;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;10.0;;;
ABEVS100W4;AMBEV S/A ON, R$ 10.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;10.0;100;BOVESPA;2024-06-22T10:18:38.396Z;2024-06-22T10:18:38.396Z;0.0;11.28;BRABEV3S0G47;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;10.0;;;
ABEVG105W4;AMBEV S/A ON, R$ 10.50, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;10.5;100;BOVESPA;2024-06-22T10:18:38.335Z;2024-06-22T10:18:38.335Z;0.0;11.28;BRABEV3G0G34;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;10.5;;;
ABEVS105W4;AMBEV S/A ON, R$ 10.50, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;10.5;100;BOVESPA;2024-06-22T10:18:38.367Z;2024-06-22T10:18:38.367Z;0.0;11.28;BRABEV3S0FZ1;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;10.5;;;
ABEVG110W4;AMBEV S/A ON, R$ 11.00, 26-07-2024;0.0;0.0;0.0;0.47;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;11.0;100;BOVESPA;2024-06-22T10:18:38.487Z;2024-06-22T10:18:38.487Z;0.0;11.28;BRABEV3G0G42;7;False;2024-07-25;24;;0;0;1719234000000;CALL;1718292057000;11.0;;;
ABEVS110W4;AMBEV S/A ON, R$ 11.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;11.0;100;BOVESPA;2024-06-22T10:18:38.870Z;2024-06-22T10:18:38.870Z;0.0;11.28;BRABEV3S0FX6;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;11.0;;;
ABEVG115W4;AMBEV S/A ON, R$ 11.50, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-26;AMERICAN;11.5;100;BOVESPA;2024-06-22T10:18:38.871Z;2024-06-22T10:18:38.871Z;0.0;11.28;BRABEV3G0FP6;7;False;2024-07-25;24;;0;0;1719234000000;CALL;-62167294412000;11.5;;;
ABEVS115W4;AMBEV S/A ON, R$ 11.50, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-26;EUROPEAN;11.5;100;BOVESPA;2024-06-22T10:18:38.935Z;2024-06-22T10:18:38.935Z;0.0;11.28;BRABEV3S0FP2;7;False;2024-07-25;24;;0;0;1719234000000;PUT;-62167294412000;11.5;;;
ABEVG120W4;AMBEV S/A ON, R$ 12.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.01;0.0;CALL;2024-07-26;AMERICAN;12.0;100;BOVESPA;2024-06-22T10:18:38.983Z;2024-06-22T10:18:38.983Z;0.0;11.28;BRABEV3G0FW2;7;False;2024-07-25;24;;1300;0;1719244143000;CALL;-62167294412000;12.0;;;
ABEVS120W4;AMBEV S/A ON, R$ 12.00, 26-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;1.2;PUT;2024-07-26;EUROPEAN;12.0;100;BOVESPA;2024-06-22T10:18:38.762Z;2024-06-22T10:18:38.762Z;0.0;11.28;BRABEV3S0G39;7;False;2024-07-25;24;;0;400;1719244143000;PUT;-62167294412000;12.0;;;
