symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning
CSNAG791;SID NACIONALON, R$ 7.19, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;7.19;100;BOVESPA;2024-06-22T10:18:38.973Z;2024-06-22T10:18:38.973Z;0.0;12.65;BRCSNA3G0PC8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;7.19;;;
CSNAS791;SID NACIONALON, R$ 7.19, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;7.19;100;BOVESPA;2024-06-22T10:18:38.570Z;2024-06-22T10:18:38.570Z;0.0;12.65;BRCSNA3S0P49;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1713365138000;7.19;;;
CSNAG811;SID NACIONALON, R$ 7.39, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;7.39;100;BOVESPA;2024-06-22T10:18:38.970Z;2024-06-22T10:18:38.970Z;0.0;12.65;BRCSNA3G0PG9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;7.39;;;
CSNAS811;SID NACIONALON, R$ 7.39, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;7.39;100;BOVESPA;2024-06-22T10:18:38.563Z;2024-06-22T10:18:38.563Z;0.0;12.65;BRCSNA3S0ON4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1713365138000;7.39;;;
CSNAG831;SID NACIONALON, R$ 7.59, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;7.59;100;BOVESPA;2024-06-22T10:18:38.971Z;2024-06-22T10:18:38.971Z;0.0;12.65;BRCSNA3G0OU3;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;7.59;;;
CSNAS831;SID NACIONALON, R$ 7.59, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;7.59;100;BOVESPA;2024-06-22T10:18:38.463Z;2024-06-22T10:18:38.463Z;0.0;12.65;BRCSNA3S0OI4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1713365138000;7.59;;;
CSNAG851;SID NACIONALON, R$ 7.79, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;7.79;100;BOVESPA;2024-06-22T10:18:38.970Z;2024-06-22T10:18:38.970Z;0.0;12.65;BRCSNA3G0ON8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;7.79;;;
CSNAS851;SID NACIONALON, R$ 7.79, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;7.79;100;BOVESPA;2024-06-22T10:18:38.463Z;2024-06-22T10:18:38.463Z;0.0;12.65;BRCSNA3S0OD5;7;False;2024-07-18;19;;0;8400;1719244082000;PUT;1713365138000;7.79;;;
CSNAG871;SID NACIONALON, R$ 7.99, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;7.99;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;12.65;BRCSNA3G0P77;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;7.99;;;
CSNAS871;SID NACIONALON, R$ 7.99, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;7.99;100;BOVESPA;2024-06-22T10:18:38.464Z;2024-06-22T10:18:38.464Z;0.0;12.65;BRCSNA3S0OZ8;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1713365138000;7.99;;;
CSNAG891;SID NACIONALON, R$ 8.19, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;8.19;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;12.65;BRCSNA3G0P85;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;8.19;;;
CSNAS891;SID NACIONALON, R$ 8.19, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;8.19;100;BOVESPA;2024-06-22T10:18:38.464Z;2024-06-22T10:18:38.464Z;0.0;12.65;BRCSNA3S0PC4;7;False;2024-07-18;19;;0;8400;1719244082000;PUT;1713365138000;8.19;;;
CSNAG911;SID NACIONALON, R$ 8.39, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;4.53;CALL;2024-07-19;AMERICAN;8.39;100;BOVESPA;2024-06-22T10:18:38.967Z;2024-06-22T10:18:38.967Z;0.0;12.65;BRCSNA3G0OT5;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1686684137000;8.39;;;
CSNAS911;SID NACIONALON, R$ 8.39, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;8.39;100;BOVESPA;2024-06-22T10:18:38.460Z;2024-06-22T10:18:38.460Z;0.0;12.65;BRCSNA3S0OE3;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1713365138000;8.39;;;
CSNAG931;SID NACIONALON, R$ 8.59, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;4.33;CALL;2024-07-19;AMERICAN;8.59;100;BOVESPA;2024-06-22T10:18:38.967Z;2024-06-22T10:18:38.967Z;0.0;12.65;BRCSNA3G0OH0;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1686684137000;8.59;;;
CSNAS931;SID NACIONALON, R$ 8.59, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;8.59;100;BOVESPA;2024-06-22T10:18:38.460Z;2024-06-22T10:18:38.460Z;0.0;12.65;BRCSNA3S0P15;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1713365138000;8.59;;;
CSNAG951;SID NACIONALON, R$ 8.79, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;4.13;CALL;2024-07-19;AMERICAN;8.79;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;12.65;BRCSNA3G0OA5;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1686684137000;8.79;;;
CSNAS951;SID NACIONALON, R$ 8.79, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;8.79;100;BOVESPA;2024-06-22T10:18:38.459Z;2024-06-22T10:18:38.459Z;0.0;12.65;BRCSNA3S0P80;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1713365138000;8.79;;;
CSNAG971;SID NACIONALON, R$ 8.99, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;3.93;CALL;2024-07-19;AMERICAN;8.99;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;12.65;BRCSNA3G0OO6;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1686684137000;8.99;;;
CSNAS971;SID NACIONALON, R$ 8.99, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;8.99;100;BOVESPA;2024-06-22T10:18:38.458Z;2024-06-22T10:18:38.458Z;0.0;12.65;BRCSNA3S0P98;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1718816328000;8.99;;;
CSNAG991;SID NACIONALON, R$ 9.19, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;3.74;CALL;2024-07-19;AMERICAN;9.19;100;BOVESPA;2024-06-22T10:18:38.967Z;2024-06-22T10:18:38.967Z;0.0;12.65;BRCSNA3G0PH7;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1686684137000;9.19;;;
CSNAS991;SID NACIONALON, R$ 9.19, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;9.19;100;BOVESPA;2024-06-22T10:18:38.459Z;2024-06-22T10:18:38.459Z;0.0;12.65;BRCSNA3S0P31;7;False;2024-07-18;19;;0;8400;1719244083000;PUT;1717780762000;9.19;;;
CSNAG104;SID NACIONALON, R$ 9.69, 19-07-2024;0.0;0.0;0.0;3.2;0;0;0;0.0;3.19;CALL;2024-07-19;AMERICAN;9.69;100;BOVESPA;2024-06-22T10:18:38.386Z;2024-06-22T10:18:38.386Z;0.0;12.65;BRCSNA3G0OL2;7;False;2024-07-18;19;;0;20000;1719245312000;CALL;1718889980000;9.69;;;
CSNAS104;SID NACIONALON, R$ 9.69, 19-07-2024;0.01;0.01;0.01;0.01;11000;110;0;0.0;0.02;PUT;2024-07-19;EUROPEAN;9.69;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;0.0;12.65;BRCSNA3S0OG8;7;False;2024-07-18;19;;0;8400;1719244153000;PUT;1719244153000;9.69;;;
CSNAG109;SID NACIONALON, R$ 10.19, 19-07-2024;0.0;0.0;0.0;2.57;0;0;0;2.63;2.7;CALL;2024-07-19;AMERICAN;10.19;100;BOVESPA;2024-06-22T10:18:38.386Z;2024-06-22T10:18:38.386Z;0.0;12.65;BRCSNA3G0P51;7;False;2024-07-18;19;;1000;1000;1719245314000;CALL;1719216329000;10.19;;;
CSNAS109;SID NACIONALON, R$ 10.19, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.01;0.02;PUT;2024-07-19;EUROPEAN;10.19;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;0.0;12.65;BRCSNA3S0P56;7;False;2024-07-18;19;;3400;128500;1719244180000;PUT;1719216329000;10.19;;;
CSNAG114;SID NACIONALON, R$ 10.69, 19-07-2024;0.0;0.0;0.0;2.09;0;0;0;2.15;2.2;CALL;2024-07-19;AMERICAN;10.69;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;0.0;12.65;BRCSNA3G0OC1;7;False;2024-07-18;19;;1000;20000;1719245312000;CALL;1719216329000;10.69;;;
CSNAS114;SID NACIONALON, R$ 10.69, 19-07-2024;0.02;0.03;0.02;0.03;300400;6012;0;0.02;0.03;PUT;2024-07-19;EUROPEAN;10.69;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;0.0;12.65;BRCSNA3S0OU9;7;False;2024-07-18;19;;35300;128100;1719245306000;PUT;1719245306000;10.69;;;
CSNAG119;SID NACIONALON, R$ 11.19, 19-07-2024;1.61;1.61;1.56;1.56;140000;219649;0;1.67;1.74;CALL;2024-07-19;AMERICAN;11.19;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;-3.704;12.64;BRCSNA3G0OX7;7;False;2024-07-18;19;;1000;20000;1719245312000;CALL;1719235594000;11.19;;;
CSNAS119;SID NACIONALON, R$ 11.19, 19-07-2024;0.04;0.05;0.04;0.05;499200;23560;0;0.04;0.05;PUT;2024-07-19;EUROPEAN;11.19;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;0.0;12.75;BRCSNA3S0OB9;7;False;2024-07-18;19;;5900;100;1719245314000;PUT;1719245306000;11.19;;;
CSNAG124;SID NACIONALON, R$ 11.69, 19-07-2024;0.0;0.0;0.0;1.3;0;0;0;1.23;1.29;CALL;2024-07-19;AMERICAN;11.69;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;0.0;12.65;BRCSNA3G0P69;7;False;2024-07-18;19;;1000;20000;1719245312000;CALL;1719216329000;11.69;;;
CSNAS124;SID NACIONALON, R$ 11.69, 19-07-2024;0.11;0.11;0.09;0.1;8100;806;0;0.09;0.11;PUT;2024-07-19;EUROPEAN;11.69;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;-16.667;12.76;BRCSNA3S0OA1;7;False;2024-07-18;19;;15400;500;1719245309000;PUT;1719245309000;11.69;;;
CSNAG126;SID NACIONALON, R$ 11.94, 19-07-2024;0.0;0.0;0.0;1.26;0;0;0;1.02;1.08;CALL;2024-07-19;EUROPEAN;11.94;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;0.0;12.65;BRCSNA3G0OF4;7;False;2024-07-18;19;;1000;20000;1719245312000;CALL;1718890492000;11.94;;;
CSNAS126;SID NACIONALON, R$ 11.94, 19-07-2024;0.19;0.19;0.12;0.15;187900;31023;0;0.13;0.15;PUT;2024-07-19;EUROPEAN;11.94;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;-11.765;12.65;BRCSNA3S0PH3;7;True;2024-07-18;19;;22500;14000;1719245191000;PUT;1719244083000;11.94;;;
CSNAG129;SID NACIONALON, R$ 12.19, 19-07-2024;0.7;0.84;0.7;0.83;3600;2938;0;0.83;0.87;CALL;2024-07-19;AMERICAN;12.19;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;6.41;12.75;BRCSNA3G0PF1;7;False;2024-07-18;19;;1000;15000;1719245309000;CALL;1719236646000;12.19;;;
CSNAS129;SID NACIONALON, R$ 12.19, 19-07-2024;0.23;0.27;0.18;0.2;117300;25618;0;0.19;0.21;PUT;2024-07-19;EUROPEAN;12.19;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;-9.091;12.65;BRCSNA3S0PB6;7;False;2024-07-18;19;;128500;1000;1719245309000;PUT;1719245191000;12.19;;;
CSNAG131;SID NACIONALON, R$ 12.44, 19-07-2024;0.0;0.0;0.0;0.73;0;0;0;0.66;0.69;CALL;2024-07-19;EUROPEAN;12.44;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;0.0;12.65;BRCSNA3G0P02;7;False;2024-07-18;19;;1000;100;1719245309000;CALL;1719216329000;12.44;;;
CSNAS131;SID NACIONALON, R$ 12.44, 19-07-2024;0.33;0.35;0.26;0.28;55600;15782;0;0.26;0.28;PUT;2024-07-19;EUROPEAN;12.44;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;-9.677;12.74;BRCSNA3S0OP9;7;True;2024-07-18;19;;9500;20000;1719245309000;PUT;1719245191000;12.44;;;
CSNAG134;SID NACIONALON, R$ 12.69, 19-07-2024;0.45;0.54;0.45;0.52;176900;86112;0;0.51;0.54;CALL;2024-07-19;AMERICAN;12.69;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;0.0;12.65;BRCSNA3G0O86;7;True;2024-07-18;19;;20000;100;1719245311000;CALL;1719245192000;12.69;;;
CSNAS134;SID NACIONALON, R$ 12.69, 19-07-2024;0.47;0.47;0.37;0.38;157800;65235;0;0.36;0.38;PUT;2024-07-19;EUROPEAN;12.69;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;-13.636;12.74;BRCSNA3S0O99;7;False;2024-07-18;19;;128500;20000;1719245310000;PUT;1719245191000;12.69;;;
CSNAG136;SID NACIONALON, R$ 12.94, 19-07-2024;0.36;0.41;0.36;0.39;89400;34390;0;0.39;0.41;CALL;2024-07-19;EUROPEAN;12.94;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;8.333;12.65;BRCSNA3G0OS7;7;False;2024-07-18;19;;19200;100;1719245310000;CALL;1719245310000;12.94;;;
CSNAS136;SID NACIONALON, R$ 12.94, 19-07-2024;0.7;0.7;0.45;0.51;16000;8459;0;0.48;0.51;PUT;2024-07-19;EUROPEAN;12.94;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;-12.069;12.73;BRCSNA3S0OW5;7;True;2024-07-18;19;;9500;100;1719245309000;PUT;1719242045000;12.94;;;
CSNAG139;SID NACIONALON, R$ 13.19, 19-07-2024;0.26;0.32;0.25;0.29;113900;32439;0;0.29;0.31;CALL;2024-07-19;AMERICAN;13.19;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;-6.452;12.74;BRCSNA3G0PA2;7;True;2024-07-18;19;;20000;24000;1719245306000;CALL;1719245191000;13.19;;;
CSNAS139;SID NACIONALON, R$ 13.19, 19-07-2024;0.66;0.66;0.64;0.64;34500;22251;0;0.62;0.65;PUT;2024-07-19;EUROPEAN;13.19;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;-15.789;12.65;BRCSNA3S0PD2;7;False;2024-07-18;19;;400;900;1719245312000;PUT;1719245312000;13.19;;;
CSNAG141;SID NACIONALON, R$ 13.44, 19-07-2024;0.21;0.23;0.19;0.2;246800;52394;0;0.2;0.23;CALL;2024-07-19;EUROPEAN;13.44;100;BOVESPA;2024-06-22T10:18:38.383Z;2024-06-22T10:18:38.383Z;-4.762;12.75;BRCSNA3G0P44;7;False;2024-07-18;19;;19000;200;1719245309000;CALL;1719245253000;13.44;;;
CSNAS141;SID NACIONALON, R$ 13.44, 19-07-2024;0.83;0.86;0.8;0.82;8900;7349;0;0.78;0.82;PUT;2024-07-19;EUROPEAN;13.44;100;BOVESPA;2024-06-22T10:18:38.607Z;2024-06-22T10:18:38.607Z;-10.87;12.74;BRCSNA3S0OS3;7;True;2024-07-18;19;;1000;700;1719245309000;PUT;1719245191000;13.44;;;
CSNAG180;SID NACIONALON, R$ 13.69, 19-07-2024;0.1;0.17;0.1;0.16;55200;8167;0;0.15;0.17;CALL;2024-07-19;AMERICAN;13.69;100;BOVESPA;2024-06-22T10:18:38.384Z;2024-06-22T10:18:38.384Z;-5.882;12.76;BRCSNA3G0LU9;7;True;2024-07-18;19;;20000;15000;1719245309000;CALL;1719245309000;13.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAS180;SID NACIONALON, R$ 13.69, 19-07-2024;1.02;1.02;1.02;1.02;1500;1530;0;0.94;1.02;PUT;2024-07-19;EUROPEAN;13.69;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;-5.556;12.73;BRCSNA3S0LU5;7;False;2024-07-18;19;;1000;1000;1719245312000;PUT;1719245191000;13.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAG146;SID NACIONALON, R$ 13.94, 19-07-2024;0.1;0.12;0.1;0.11;275400;31763;0;0.11;0.12;CALL;2024-07-19;EUROPEAN;13.94;100;BOVESPA;2024-06-22T10:18:38.383Z;2024-06-22T10:18:38.383Z;-8.333;12.65;BRCSNA3G0OP3;7;False;2024-07-18;19;;20200;800;1719245306000;CALL;1719245191000;13.94;;;
CSNAS146;SID NACIONALON, R$ 13.94, 19-07-2024;0.0;0.0;0.0;1.29;0;0;0;1.15;1.22;PUT;2024-07-19;EUROPEAN;13.94;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;0.0;12.65;BRCSNA3S0OM6;7;False;2024-07-18;19;;1000;1000;1719245312000;PUT;1719216329000;13.94;;;
CSNAG149;SID NACIONALON, R$ 14.19, 19-07-2024;0.09;0.09;0.08;0.08;63700;5564;0;0.08;0.09;CALL;2024-07-19;AMERICAN;14.19;100;BOVESPA;2024-06-22T10:18:38.383Z;2024-06-22T10:18:38.383Z;-11.111;12.76;BRCSNA3G0PD6;7;True;2024-07-18;19;;21700;3300;1719245306000;CALL;1719245306000;14.19;;;
CSNAS149;SID NACIONALON, R$ 14.19, 19-07-2024;1.38;1.38;1.38;1.38;100;138;0;1.37;1.44;PUT;2024-07-19;EUROPEAN;14.19;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;-1.429;12.65;BRCSNA3S0P64;7;False;2024-07-18;19;;1000;1000;1719245312000;PUT;1719237263000;14.19;;;
CSNAG151;SID NACIONALON, R$ 14.44, 19-07-2024;0.07;0.07;0.06;0.06;42600;2659;0;0.06;0.07;CALL;2024-07-19;EUROPEAN;14.44;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;-14.286;12.74;BRCSNA3G0OJ6;7;False;2024-07-18;19;;21700;3500;1719245307000;CALL;1719245191000;14.44;;;
CSNAS151;SID NACIONALON, R$ 14.44, 19-07-2024;0.0;0.0;0.0;1.76;0;0;0;1.6;1.67;PUT;2024-07-19;EUROPEAN;14.44;100;BOVESPA;2024-06-22T10:18:38.606Z;2024-06-22T10:18:38.606Z;0.0;12.65;BRCSNA3S0PI1;7;False;2024-07-18;19;;1000;1000;1719245312000;PUT;1719216329000;14.44;;;
CSNAG154;SID NACIONALON, R$ 14.69, 19-07-2024;0.06;0.06;0.04;0.05;112600;5628;0;0.04;0.05;CALL;2024-07-19;AMERICAN;14.69;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.7;BRCSNA3G0O78;7;False;2024-07-18;19;;28800;11800;1719244081000;CALL;1719244081000;14.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAS154;SID NACIONALON, R$ 14.69, 19-07-2024;1.89;1.89;1.89;1.89;1000;1890;0;1.83;1.89;PUT;2024-07-19;EUROPEAN;14.69;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;-5.025;12.65;BRCSNA3S0O81;7;False;2024-07-18;19;;20000;1000;1719245312000;PUT;1719237498000;14.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAG156;SID NACIONALON, R$ 14.94, 19-07-2024;0.03;0.04;0.03;0.04;33500;1156;0;0.03;0.04;CALL;2024-07-19;EUROPEAN;14.94;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.65;BRCSNA3G0O94;7;False;2024-07-18;19;;11600;14400;1719245306000;CALL;1719245306000;14.94;;;
CSNAS156;SID NACIONALON, R$ 14.94, 19-07-2024;0.0;0.0;0.0;2.2;0;0;0;2.07;2.13;PUT;2024-07-19;EUROPEAN;14.94;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0P72;7;False;2024-07-18;19;;20000;1000;1719245312000;PUT;1719216329000;14.94;;;
CSNAG159;SID NACIONALON, R$ 15.19, 19-07-2024;0.03;0.03;0.03;0.03;1400;42;0;0.02;0.03;CALL;2024-07-19;AMERICAN;15.19;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.62;BRCSNA3G0OK4;7;False;2024-07-18;19;;30000;54800;1719245313000;CALL;1719235620000;15.19;;;
CSNAS159;SID NACIONALON, R$ 15.19, 19-07-2024;0.0;0.0;0.0;2.46;0;0;0;2.31;2.37;PUT;2024-07-19;EUROPEAN;15.19;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0OL8;7;False;2024-07-18;19;;20000;1000;1719245312000;PUT;1719216329000;15.19;;;
CSNAG161;SID NACIONALON, R$ 15.44, 19-07-2024;0.03;0.03;0.02;0.02;7200;214;0;0.02;0.03;CALL;2024-07-19;EUROPEAN;15.44;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;-50.0;12.65;BRCSNA3G0OB3;7;False;2024-07-18;19;;67900;67900;1719245192000;CALL;1719238836000;15.44;;;
CSNAS161;SID NACIONALON, R$ 15.44, 19-07-2024;0.0;0.0;0.0;2.56;0;0;0;2.56;2.62;PUT;2024-07-19;EUROPEAN;15.44;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0OC7;7;False;2024-07-18;19;;20000;1000;1719245312000;PUT;1719216329000;15.44;;;
CSNAG200;SID NACIONALON, R$ 15.69, 19-07-2024;0.03;0.03;0.03;0.03;400;12;0;0.01;0.03;CALL;2024-07-19;AMERICAN;15.69;100;BOVESPA;2024-06-22T10:18:38.380Z;2024-06-22T10:18:38.380Z;-25.0;12.65;BRCSNA3G0LT1;7;False;2024-07-18;19;;300;128500;1719245309000;CALL;1719236574000;15.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAS200;SID NACIONALON, R$ 15.69, 19-07-2024;0.0;0.0;0.0;2.62;0;0;0;2.75;0.0;PUT;2024-07-19;EUROPEAN;15.69;100;BOVESPA;2024-06-22T10:18:38.600Z;2024-06-22T10:18:38.600Z;0.0;12.65;BRCSNA3S0LV3;7;False;2024-07-18;19;;20000;0;1719244655000;PUT;1718907537000;15.69;33042730000104;2024-05-16T01:32:20.411Z;
CSNAG166;SID NACIONALON, R$ 15.94, 19-07-2024;0.01;0.01;0.01;0.01;5400;54;0;0.01;0.02;CALL;2024-07-19;EUROPEAN;15.94;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;-66.667;12.72;BRCSNA3G0OE7;7;False;2024-07-18;19;;24600;100;1719244083000;CALL;1719241461000;15.94;;;
CSNAS166;SID NACIONALON, R$ 15.94, 19-07-2024;0.0;0.0;0.0;3.2;0;0;0;2.94;0.0;PUT;2024-07-19;EUROPEAN;15.94;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0OR5;7;False;2024-07-18;19;;20000;0;1719245312000;PUT;1719216329000;15.94;;;
CSNAG169;SID NACIONALON, R$ 16.19, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.02;CALL;2024-07-19;AMERICAN;16.19;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.65;BRCSNA3G0PE4;7;False;2024-07-18;19;;0;82800;1719245191000;CALL;1718720117000;16.19;;;
CSNAS169;SID NACIONALON, R$ 16.19, 19-07-2024;0.0;0.0;0.0;3.09;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;16.19;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0P07;7;False;2024-07-18;19;;0;0;1719245191000;PUT;1718734675000;16.19;;;
CSNAG171;SID NACIONALON, R$ 16.44, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.01;0.02;CALL;2024-07-19;EUROPEAN;16.44;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.65;BRCSNA3G0OQ1;7;False;2024-07-18;19;;1500;128500;1719244089000;CALL;1719216329000;16.44;;;
CSNAS171;SID NACIONALON, R$ 16.44, 19-07-2024;0.0;0.0;0.0;3.75;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;16.44;100;BOVESPA;2024-06-22T10:18:38.605Z;2024-06-22T10:18:38.605Z;0.0;12.65;BRCSNA3S0OO2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718813822000;16.44;;;
CSNAG174;SID NACIONALON, R$ 16.69, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.02;CALL;2024-07-19;AMERICAN;16.69;100;BOVESPA;2024-06-22T10:18:38.385Z;2024-06-22T10:18:38.385Z;0.0;12.65;BRCSNA3G0O60;7;False;2024-07-18;19;;0;120500;1719244081000;CALL;1718737634000;16.69;33042730000104;2024-05-16T01:32:20.411Z;
