symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning
LRENG266;LOJAS RENNERON, R$ 26.62, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;26.62;100;BOVESPA;2024-06-22T10:18:38.570Z;2024-06-22T10:18:38.570Z;0.0;12.53;BRLREN3G0J71;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;26.62;;;
LRENS266;LOJAS RENNERON, R$ 26.62, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;26.62;100;BOVESPA;2024-06-22T10:18:38.348Z;2024-06-22T10:18:38.348Z;0.0;12.53;BRLREN3S0J84;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;26.62;;;
LRENG268;LOJAS RENNERON, R$ 26.87, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;26.87;100;BOVESPA;2024-06-22T10:18:38.570Z;2024-06-22T10:18:38.570Z;0.0;12.53;BRLREN3G0J89;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;26.87;;;
LRENS268;LOJAS RENNERON, R$ 26.87, 19-07-2024;0.0;0.0;0.0;14.08;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;26.87;100;BOVESPA;2024-06-22T10:18:38.348Z;2024-06-22T10:18:38.348Z;0.0;12.53;BRLREN3S0J76;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718904603000;26.87;;;
LRENG321;LOJAS RENNERON, R$ 32.12, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;32.12;100;BOVESPA;2024-06-22T10:18:38.578Z;2024-06-22T10:18:38.578Z;0.0;12.53;BRLREN3G0J55;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;32.12;;;
LRENS321;LOJAS RENNERON, R$ 32.12, 19-07-2024;0.0;0.0;0.0;19.43;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;32.12;100;BOVESPA;2024-06-22T10:18:38.359Z;2024-06-22T10:18:38.359Z;0.0;12.53;BRLREN3S0J50;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216322000;32.12;;;
LRENG412;LOJAS RENNERON, R$ 41.12, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;CALL;2024-07-19;EUROPEAN;41.12;100;BOVESPA;2024-06-22T10:18:38.581Z;2024-06-22T10:18:38.581Z;0.0;12.53;BRLREN3G0I80;7;False;2024-07-18;19;;0;700;1719244063000;CALL;1716297977000;41.12;92754738000162;2024-03-21T01:30:23.248Z;
LRENS412;LOJAS RENNERON, R$ 41.12, 19-07-2024;0.0;0.0;0.0;28.25;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;41.12;100;BOVESPA;2024-06-22T10:18:38.367Z;2024-06-22T10:18:38.367Z;0.0;12.53;BRLREN3S0I85;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718903173000;41.12;92754738000162;2024-03-21T01:30:23.248Z;
LRENH836;LOJAS RENNERON, R$ 8.36, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;8.36;100;BOVESPA;2024-06-22T10:18:38.777Z;2024-06-22T10:18:38.777Z;0.0;12.53;BRLREN3H0IW5;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1717435115000;8.36;;;UPGRADE REQUIRED!!!
LRENT836;LOJAS RENNERON, R$ 8.36, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;8.36;100;BOVESPA;2024-06-22T10:18:38.567Z;2024-06-22T10:18:38.567Z;0.0;12.53;BRLREN3T0IV3;7;False;2024-08-15;39;;0;0;1719244065000;PUT;1718632741000;8.36;;;UPGRADE REQUIRED!!!
LRENH856;LOJAS RENNERON, R$ 8.56, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;8.56;100;BOVESPA;2024-06-22T10:18:38.777Z;2024-06-22T10:18:38.777Z;0.0;12.53;BRLREN3H0J53;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;8.56;;;UPGRADE REQUIRED!!!
LRENT856;LOJAS RENNERON, R$ 8.56, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;8.56;100;BOVESPA;2024-06-22T10:18:38.571Z;2024-06-22T10:18:38.571Z;0.0;12.53;BRLREN3T0IZ4;7;False;2024-08-15;39;;0;0;1719244065000;PUT;1719216322000;8.56;;;UPGRADE REQUIRED!!!
LRENH876;LOJAS RENNERON, R$ 8.76, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;8.76;100;BOVESPA;2024-06-22T10:18:38.777Z;2024-06-22T10:18:38.777Z;0.0;12.53;BRLREN3H0J04;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;8.76;;;UPGRADE REQUIRED!!!
LRENT876;LOJAS RENNERON, R$ 8.76, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;8.76;100;BOVESPA;2024-06-22T10:18:38.571Z;2024-06-22T10:18:38.571Z;0.0;12.53;BRLREN3T0J25;7;False;2024-08-15;39;;0;0;1719244065000;PUT;1719216322000;8.76;;;UPGRADE REQUIRED!!!
LRENH896;LOJAS RENNERON, R$ 8.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;8.96;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;12.53;BRLREN3H0IS3;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;8.96;;;UPGRADE REQUIRED!!!
LRENT896;LOJAS RENNERON, R$ 8.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;8.96;100;BOVESPA;2024-06-22T10:18:38.570Z;2024-06-22T10:18:38.570Z;0.0;12.53;BRLREN3T0IY7;7;False;2024-08-15;39;;0;0;1719245181000;PUT;-62167294412000;8.96;;;UPGRADE REQUIRED!!!
LRENH916;LOJAS RENNERON, R$ 9.16, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;9.16;100;BOVESPA;2024-06-22T10:18:38.783Z;2024-06-22T10:18:38.783Z;0.0;12.53;BRLREN3H0IU9;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;9.16;;;UPGRADE REQUIRED!!!
LRENT916;LOJAS RENNERON, R$ 9.16, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;9.16;100;BOVESPA;2024-06-22T10:18:38.576Z;2024-06-22T10:18:38.576Z;0.0;12.53;BRLREN3T0IU5;7;False;2024-08-15;39;;0;0;1719245180000;PUT;-62167294412000;9.16;;;UPGRADE REQUIRED!!!
LRENH936;LOJAS RENNERON, R$ 9.36, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;9.36;100;BOVESPA;2024-06-22T10:18:38.783Z;2024-06-22T10:18:38.783Z;0.0;12.53;BRLREN3H0J61;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;9.36;;;UPGRADE REQUIRED!!!
LRENT936;LOJAS RENNERON, R$ 9.36, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;9.36;100;BOVESPA;2024-06-22T10:18:38.576Z;2024-06-22T10:18:38.576Z;0.0;12.53;BRLREN3T0J17;7;False;2024-08-15;39;;0;0;1719244430000;PUT;-62167294412000;9.36;;;UPGRADE REQUIRED!!!
LRENH956;LOJAS RENNERON, R$ 9.56, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;9.56;100;BOVESPA;2024-06-22T10:18:38.782Z;2024-06-22T10:18:38.782Z;0.0;12.53;BRLREN3H0IY1;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;9.56;;;UPGRADE REQUIRED!!!
LRENT956;LOJAS RENNERON, R$ 9.56, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;9.56;100;BOVESPA;2024-06-22T10:18:38.575Z;2024-06-22T10:18:38.575Z;0.0;12.53;BRLREN3T0J74;7;False;2024-08-15;39;;0;0;1719244983000;PUT;1718901782000;9.56;;;UPGRADE REQUIRED!!!
LRENH976;LOJAS RENNERON, R$ 9.76, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;9.76;100;BOVESPA;2024-06-22T10:18:38.783Z;2024-06-22T10:18:38.783Z;0.0;12.53;BRLREN3H0IO2;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;9.76;;;UPGRADE REQUIRED!!!
LRENT976;LOJAS RENNERON, R$ 9.76, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;9.76;100;BOVESPA;2024-06-22T10:18:38.578Z;2024-06-22T10:18:38.578Z;0.0;12.53;BRLREN3T0J41;7;False;2024-08-15;39;;0;0;1719245090000;PUT;1718909672000;9.76;;;UPGRADE REQUIRED!!!
LRENH996;LOJAS RENNERON, R$ 9.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;9.96;100;BOVESPA;2024-06-22T10:18:38.782Z;2024-06-22T10:18:38.782Z;0.0;12.53;BRLREN3H0J12;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;9.96;;;UPGRADE REQUIRED!!!
LRENT996;LOJAS RENNERON, R$ 9.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;9.96;100;BOVESPA;2024-06-22T10:18:38.578Z;2024-06-22T10:18:38.578Z;0.0;12.53;BRLREN3T0J58;7;False;2024-08-15;39;;0;0;1719244070000;PUT;1718738816000;9.96;;;UPGRADE REQUIRED!!!
LRENH104;LOJAS RENNERON, R$ 10.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;10.46;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;12.53;BRLREN3H0IR5;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1718731994000;10.46;;;UPGRADE REQUIRED!!!
LRENT104;LOJAS RENNERON, R$ 10.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;10.46;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.53;BRLREN3T0J66;7;False;2024-08-15;39;;0;0;1719245031000;PUT;1719236031000;10.46;;;UPGRADE REQUIRED!!!
LRENH109;LOJAS RENNERON, R$ 10.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;10.96;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;12.53;BRLREN3H0IP9;7;False;2024-08-15;39;;0;0;1719234000000;CALL;-62167294412000;10.96;;;UPGRADE REQUIRED!!!
LRENT109;LOJAS RENNERON, R$ 10.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;10.96;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.71;BRLREN3T0IR1;7;False;2024-08-15;39;;0;0;1719245036000;PUT;1719239909000;10.96;;;UPGRADE REQUIRED!!!
LRENH114;LOJAS RENNERON, R$ 11.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;11.46;100;BOVESPA;2024-06-22T10:18:38.733Z;2024-06-22T10:18:38.733Z;0.0;12.53;BRLREN3H0IZ8;7;False;2024-08-15;39;;0;0;1719234000000;CALL;1718287073000;11.46;;;UPGRADE REQUIRED!!!
LRENT114;LOJAS RENNERON, R$ 11.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;11.46;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.53;BRLREN3T0J33;7;False;2024-08-15;39;;0;0;1719244990000;PUT;1719216322000;11.46;;;UPGRADE REQUIRED!!!
LRENH119;LOJAS RENNERON, R$ 11.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;11.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0J79;7;False;2024-08-15;39;;0;0;1719245031000;CALL;1718826247000;11.96;;;UPGRADE REQUIRED!!!
LRENT119;LOJAS RENNERON, R$ 11.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;11.96;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.6;BRLREN3T0IO8;7;True;2024-08-15;39;;0;0;1719245207000;PUT;1719245103000;11.96;;;UPGRADE REQUIRED!!!
LRENH124;LOJAS RENNERON, R$ 12.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;12.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0IN4;7;True;2024-08-15;39;;0;0;1719245200000;CALL;1719244754000;12.46;;;UPGRADE REQUIRED!!!
LRENT124;LOJAS RENNERON, R$ 12.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;12.46;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.62;BRLREN3T0IN0;7;True;2024-08-15;39;;0;0;1719245200000;PUT;1719245031000;12.46;;;UPGRADE REQUIRED!!!
LRENH129;LOJAS RENNERON, R$ 12.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;12.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.59;BRLREN3H0IM6;7;True;2024-08-15;39;;0;0;1719245110000;CALL;1719242776000;12.96;;;UPGRADE REQUIRED!!!
LRENT129;LOJAS RENNERON, R$ 12.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;12.96;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.62;BRLREN3T0IM2;7;True;2024-08-15;39;;0;0;1719245201000;PUT;1719245031000;12.96;;;UPGRADE REQUIRED!!!
LRENH134;LOJAS RENNERON, R$ 13.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;13.46;100;BOVESPA;2024-06-22T10:18:38.730Z;2024-06-22T10:18:38.730Z;0.0;12.6;BRLREN3H0IX3;7;True;2024-08-15;39;;0;0;1719245200000;CALL;1719242751000;13.46;;;UPGRADE REQUIRED!!!
LRENT134;LOJAS RENNERON, R$ 13.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;13.46;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.6;BRLREN3T0IW1;7;False;2024-08-15;39;;0;0;1719245310000;PUT;1719243132000;13.46;;;UPGRADE REQUIRED!!!
LRENH139;LOJAS RENNERON, R$ 13.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;13.96;100;BOVESPA;2024-06-22T10:18:38.730Z;2024-06-22T10:18:38.730Z;0.0;12.53;BRLREN3H0I05;7;True;2024-08-15;39;;0;0;1719245102000;CALL;1719243247000;13.96;;;UPGRADE REQUIRED!!!
LRENT139;LOJAS RENNERON, R$ 13.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;13.96;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;12.53;BRLREN3T0I00;7;False;2024-08-15;39;;0;0;1719245183000;PUT;1719216322000;13.96;;;UPGRADE REQUIRED!!!
LRENH144;LOJAS RENNERON, R$ 14.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;14.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.68;BRLREN3H0J38;7;False;2024-08-15;39;;0;0;1719245200000;CALL;1719241200000;14.46;;;UPGRADE REQUIRED!!!
LRENT144;LOJAS RENNERON, R$ 14.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;14.46;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;12.53;BRLREN3T0IX9;7;False;2024-08-15;39;;0;0;1719244065000;PUT;1718891240000;14.46;;;UPGRADE REQUIRED!!!
LRENH149;LOJAS RENNERON, R$ 14.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;14.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0HX5;7;False;2024-08-15;39;;0;0;1719244217000;CALL;1719243151000;14.96;;;UPGRADE REQUIRED!!!
LRENT149;LOJAS RENNERON, R$ 14.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;14.96;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;12.53;BRLREN3T0HX1;7;False;2024-08-15;39;;0;0;1719244945000;PUT;1719243004000;14.96;;;UPGRADE REQUIRED!!!
LRENH152;LOJAS RENNERON, R$ 15.21, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;15.21;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0I21;7;False;2024-08-15;39;;0;0;1719244070000;CALL;1719237844000;15.21;;;UPGRADE REQUIRED!!!
LRENT152;LOJAS RENNERON, R$ 15.21, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.21;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;12.53;BRLREN3T0I18;7;False;2024-08-15;39;;0;0;1719238941000;PUT;1719216322000;15.21;;;UPGRADE REQUIRED!!!
LRENH154;LOJAS RENNERON, R$ 15.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;15.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0I39;7;False;2024-08-15;39;;0;0;1719245102000;CALL;1718895540000;15.46;;;UPGRADE REQUIRED!!!
LRENT154;LOJAS RENNERON, R$ 15.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.46;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;12.53;BRLREN3T0I34;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718905515000;15.46;;;UPGRADE REQUIRED!!!
LRENH157;LOJAS RENNERON, R$ 15.71, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;15.71;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0I13;7;False;2024-08-15;39;;0;0;1719244065000;CALL;1718826011000;15.71;;;UPGRADE REQUIRED!!!
LRENT157;LOJAS RENNERON, R$ 15.71, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.71;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;12.53;BRLREN3T0I26;7;False;2024-08-15;39;;0;0;1719240822000;PUT;1718890188000;15.71;;;UPGRADE REQUIRED!!!
LRENH160;LOJAS RENNERON, R$ 15.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;15.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.76;BRLREN3H0HT3;7;False;2024-08-15;39;;0;0;1719244182000;CALL;1719235991000;15.96;92754738000162;2024-03-21T01:30:23.248Z;UPGRADE REQUIRED!!!
LRENT160;LOJAS RENNERON, R$ 15.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;15.96;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0HT9;7;False;2024-08-15;39;;0;0;1719244063000;PUT;1719216320000;15.96;92754738000162;2024-03-21T01:30:23.248Z;UPGRADE REQUIRED!!!
LRENH164;LOJAS RENNERON, R$ 16.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;16.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.59;BRLREN3H0IV7;7;False;2024-08-15;39;;0;0;1719244800000;CALL;1719242839000;16.46;;;UPGRADE REQUIRED!!!
LRENT164;LOJAS RENNERON, R$ 16.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.46;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0IT7;7;False;2024-08-15;39;;0;0;1719244065000;PUT;1718897202000;16.46;;;UPGRADE REQUIRED!!!
LRENH169;LOJAS RENNERON, R$ 16.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;16.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0HY3;7;False;2024-08-15;39;;0;0;1719244064000;CALL;1718383860000;16.96;;;UPGRADE REQUIRED!!!
LRENT169;LOJAS RENNERON, R$ 16.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;16.96;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0HY9;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718719241000;16.96;;;UPGRADE REQUIRED!!!
LRENH175;LOJAS RENNERON, R$ 17.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;17.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0HU1;7;False;2024-08-15;39;;0;0;1719244070000;CALL;1719239583000;17.46;92754738000162;2024-03-21T01:30:23.248Z;UPGRADE REQUIRED!!!
LRENT175;LOJAS RENNERON, R$ 17.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.46;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0HU7;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718901325000;17.46;92754738000162;2024-03-21T01:30:23.248Z;UPGRADE REQUIRED!!!
LRENH177;LOJAS RENNERON, R$ 17.71, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;17.71;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0HV9;7;False;2024-08-15;39;;0;0;1719244063000;CALL;1717523030000;17.71;92754738000162;;UPGRADE REQUIRED!!!
LRENT177;LOJAS RENNERON, R$ 17.71, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.71;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0HV5;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718384799000;17.71;92754738000162;;UPGRADE REQUIRED!!!
LRENH179;LOJAS RENNERON, R$ 17.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;17.96;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0J20;7;False;2024-08-15;39;;0;0;1719244065000;CALL;1719238182000;17.96;;;UPGRADE REQUIRED!!!
LRENT179;LOJAS RENNERON, R$ 17.96, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;17.96;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;12.53;BRLREN3T0J09;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718890747000;17.96;;;UPGRADE REQUIRED!!!
LRENH182;LOJAS RENNERON, R$ 18.21, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;EUROPEAN;18.21;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0HZ0;7;False;2024-08-15;39;;0;0;1719244064000;CALL;1716215846000;18.21;;;UPGRADE REQUIRED!!!
LRENT182;LOJAS RENNERON, R$ 18.21, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-08-16;EUROPEAN;18.21;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;12.53;BRLREN3T0HZ6;7;False;2024-08-15;39;;0;0;1719234000000;PUT;1718393206000;18.21;;;UPGRADE REQUIRED!!!
LRENH184;LOJAS RENNERON, R$ 18.46, 16-08-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-08-16;AMERICAN;18.46;100;BOVESPA;2024-06-22T10:18:38.729Z;2024-06-22T10:18:38.729Z;0.0;12.53;BRLREN3H0J46;7;False;2024-08-15;39;;0;0;1719245181000;CALL;-62167294412000;18.46;;;UPGRADE REQUIRED!!!
