symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;quotation_form;warning
PETRG490W2;PETROBRAS PN, R$ 48.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;48.05;100;BOVESPA;2024-06-22T10:18:38.582Z;2024-06-22T10:18:38.582Z;0.0;36.72;BRPETR4G16Y0;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;48.05;;;;
PETRS490W2;PETROBRAS PN, R$ 48.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;48.05;100;BOVESPA;2024-06-22T10:18:38.418Z;2024-06-22T10:18:38.418Z;0.0;36.72;BRPETR4S17O4;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;48.05;;;;
PETRG495W2;PETROBRAS PN, R$ 48.55, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;48.55;100;BOVESPA;2024-06-22T10:18:38.463Z;2024-06-22T10:18:38.463Z;0.0;36.72;BRPETR4G1790;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;48.55;;;;
PETRS495W2;PETROBRAS PN, R$ 48.55, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;48.55;100;BOVESPA;2024-06-22T10:18:38.431Z;2024-06-22T10:18:38.431Z;0.0;36.72;BRPETR4S17A3;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;48.55;;;;
PETRG500W2;PETROBRAS PN, R$ 49.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;49.05;100;BOVESPA;2024-06-22T10:18:38.581Z;2024-06-22T10:18:38.581Z;0.0;36.72;BRPETR4G17C4;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;49.05;;;;
PETRS500W2;PETROBRAS PN, R$ 49.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;49.05;100;BOVESPA;2024-06-22T10:18:38.418Z;2024-06-22T10:18:38.418Z;0.0;36.72;BRPETR4S1739;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;49.05;;;;
PETRG510W2;PETROBRAS PN, R$ 50.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;50.05;100;BOVESPA;2024-06-22T10:18:38.409Z;2024-06-22T10:18:38.409Z;0.0;36.72;BRPETR4G16V6;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;50.05;;;;
PETRS510W2;PETROBRAS PN, R$ 50.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;50.05;100;BOVESPA;2024-06-22T10:18:38.997Z;2024-06-22T10:18:38.997Z;0.0;36.72;BRPETR4S1705;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;50.05;;;;
PETRG520W2;PETROBRAS PN, R$ 51.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;51.05;100;BOVESPA;2024-06-22T10:18:38.926Z;2024-06-22T10:18:38.926Z;0.0;36.72;BRPETR4G17B6;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;51.05;;;;
PETRS520W2;PETROBRAS PN, R$ 51.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;51.05;100;BOVESPA;2024-06-22T10:18:38.849Z;2024-06-22T10:18:38.849Z;0.0;36.72;BRPETR4S1762;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;51.05;;;;
PETRG540W2;PETROBRAS PN, R$ 53.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;53.05;100;BOVESPA;2024-06-22T10:18:38.557Z;2024-06-22T10:18:38.557Z;0.0;36.72;BRPETR4G1816;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;53.05;;;;
PETRS540W2;PETROBRAS PN, R$ 53.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;53.05;100;BOVESPA;2024-06-22T10:18:38.536Z;2024-06-22T10:18:38.536Z;0.0;36.72;BRPETR4S17L0;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;53.05;;;;
PETRG550W2;PETROBRAS PN, R$ 54.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;54.05;100;BOVESPA;2024-06-22T10:18:38.337Z;2024-06-22T10:18:38.337Z;0.0;36.72;BRPETR4G17H3;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;54.05;;;;
PETRS550W2;PETROBRAS PN, R$ 54.05, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;54.05;100;BOVESPA;2024-06-22T10:18:38.331Z;2024-06-22T10:18:38.331Z;0.0;36.72;BRPETR4S1820;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;54.05;;;;
PETRG102;PETROBRAS PN, R$ 0.07, 19-07-2024;0.0;0.0;0.0;37.12;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;0.07;100;BOVESPA;2024-06-22T10:18:38.968Z;2024-06-22T10:18:38.968Z;0.0;36.72;BRPETR4G1576;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1716911161000;0.07;;;;
PETRS102;PETROBRAS PN, R$ 0.07, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;0.07;100;BOVESPA;2024-06-22T10:18:38.831Z;2024-06-22T10:18:38.831Z;0.0;36.72;BRPETR4S15F6;7;False;2024-07-18;19;;0;25300;1719234000000;PUT;-62167294412000;0.07;;;;
PETRG777;PETROBRAS PN, R$ 1.57, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;1.57;100;BOVESPA;2024-06-22T10:18:39.001Z;2024-06-22T10:18:39.001Z;0.0;36.72;BRPETR4G11U9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1686684137000;1.57;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS777;PETROBRAS PN, R$ 1.57, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;1.57;100;BOVESPA;2024-06-22T10:18:38.841Z;2024-06-22T10:18:38.841Z;0.0;36.72;BRPETR4S1259;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1708354533000;1.57;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG787;PETROBRAS PN, R$ 1.67, 19-07-2024;35.2;35.2;35.19;35.19;400;14077;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;1.67;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.199;36.72;BRPETR4G11V7;7;False;2024-07-18;19;;0;0;1719237436000;CALL;1719237318000;1.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS787;PETROBRAS PN, R$ 1.67, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;1.67;100;BOVESPA;2024-06-22T10:18:38.840Z;2024-06-22T10:18:38.840Z;0.0;36.72;BRPETR4S1242;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1708354546000;1.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG797;PETROBRAS PN, R$ 1.77, 19-07-2024;0.0;0.0;0.0;34.07;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;1.77;100;BOVESPA;2024-06-22T10:18:39.002Z;2024-06-22T10:18:39.002Z;0.0;36.72;BRPETR4G11W5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718816386000;1.77;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS797;PETROBRAS PN, R$ 1.77, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;1.77;100;BOVESPA;2024-06-22T10:18:38.842Z;2024-06-22T10:18:38.842Z;0.0;36.72;BRPETR4S1267;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1713187552000;1.77;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG902;PETROBRAS PN, R$ 8.07, 19-07-2024;0.0;0.0;0.0;28.61;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;8.07;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;36.72;BRPETR4G1543;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216333000;8.07;;;;
PETRS902;PETROBRAS PN, R$ 8.07, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;8.07;100;BOVESPA;2024-06-22T10:18:38.863Z;2024-06-22T10:18:38.863Z;0.0;36.72;BRPETR4S15G4;7;False;2024-07-18;19;;0;25300;1719234000000;PUT;-62167294412000;8.07;;;;
PETRG957;PETROBRAS PN, R$ 9.57, 19-07-2024;0.0;0.0;0.0;26.9;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;9.57;100;BOVESPA;2024-06-22T10:18:38.995Z;2024-06-22T10:18:38.995Z;0.0;36.72;BRPETR4G19N7;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718912408000;9.57;;;;
PETRS957;PETROBRAS PN, R$ 9.57, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;9.57;100;BOVESPA;2024-06-22T10:18:38.865Z;2024-06-22T10:18:38.865Z;0.0;36.72;BRPETR4S19X1;7;False;2024-07-18;19;;0;100;1719234000000;PUT;-62167294412000;9.57;;;;
PETRG104;PETROBRAS PN, R$ 10.42, 19-07-2024;0.0;0.0;0.0;26.2;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;10.42;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G19P2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718911231000;10.42;;;;
PETRS104;PETROBRAS PN, R$ 10.42, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;10.42;100;BOVESPA;2024-06-22T10:18:38.831Z;2024-06-22T10:18:38.831Z;0.0;36.72;BRPETR4S19Z6;7;False;2024-07-18;19;;0;100;1719234000000;PUT;-62167294412000;10.42;;;;
PETRG136;PETROBRAS PN, R$ 12.67, 19-07-2024;0.0;0.0;0.0;24.14;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;12.67;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G1519;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216333000;12.67;;;;
PETRS136;PETROBRAS PN, R$ 12.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;12.67;100;BOVESPA;2024-06-22T10:18:38.831Z;2024-06-22T10:18:38.831Z;0.0;36.72;BRPETR4S15B5;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;-62167294412000;12.67;;;;
PETRG141;PETROBRAS PN, R$ 13.17, 19-07-2024;0.0;0.0;0.0;23.65;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;13.17;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G1501;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216333000;13.17;;;;
PETRS141;PETROBRAS PN, R$ 13.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;13.17;100;BOVESPA;2024-06-22T10:18:38.831Z;2024-06-22T10:18:38.831Z;0.0;36.72;BRPETR4S15A7;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;1687795860000;13.17;;;;
PETRG146;PETROBRAS PN, R$ 13.67, 19-07-2024;0.0;0.0;0.0;23.11;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;13.67;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G1535;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216333000;13.67;;;;
PETRS146;PETROBRAS PN, R$ 13.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;13.67;100;BOVESPA;2024-06-22T10:18:38.831Z;2024-06-22T10:18:38.831Z;0.0;36.72;BRPETR4S15H2;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;-62167294412000;13.67;;;;
PETRG220;PETROBRAS PN, R$ 14.17, 19-07-2024;0.0;0.0;0.0;21.62;0;0;0;8.65;23.99;CALL;2024-07-19;EUROPEAN;14.17;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G10W7;7;False;2024-07-18;19;;200;100;1719237997000;CALL;1718822050000;14.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS220;PETROBRAS PN, R$ 14.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;14.17;100;BOVESPA;2024-06-22T10:18:38.827Z;2024-06-22T10:18:38.827Z;0.0;36.72;BRPETR4S1168;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1712842085000;14.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG22;PETROBRAS PN, R$ 14.67, 19-07-2024;0.0;0.0;0.0;21.97;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;14.67;100;BOVESPA;2024-06-22T10:18:38.697Z;2024-06-22T10:18:38.697Z;0.0;36.72;BRPETR4G10V9;7;False;2024-07-18;19;;0;0;1719240076000;CALL;1718913272000;14.67;33000167000101;2024-06-18T01:30:31.566Z;100.0;
PETRS22;PETROBRAS PN, R$ 14.67, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;14.67;100;BOVESPA;2024-06-22T10:18:38.767Z;2024-06-22T10:18:38.767Z;0.0;36.72;BRPETR4S1150;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1713541596000;14.67;33000167000101;2024-06-18T01:30:31.566Z;100.0;
PETRG290;PETROBRAS PN, R$ 14.92, 19-07-2024;0.0;0.0;0.0;21.87;0;0;0;0.0;22.55;CALL;2024-07-19;AMERICAN;14.92;100;BOVESPA;2024-06-22T10:18:38.993Z;2024-06-22T10:18:38.993Z;0.0;36.72;BRPETR4G0XV4;7;False;2024-07-18;19;;0;100;1719240047000;CALL;1718897970000;14.92;33000167000101;2024-06-18T01:30:31.566Z;100.0;
PETRS290;PETROBRAS PN, R$ 14.92, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;14.92;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S0Y67;7;False;2024-07-18;19;;0;16900;1719234000000;PUT;1718912655000;14.92;33000167000101;2024-06-18T01:30:31.566Z;100.0;
PETRG166;PETROBRAS PN, R$ 15.67, 19-07-2024;0.0;0.0;0.0;20.96;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;15.67;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G1550;7;False;2024-07-18;19;;0;0;1719239743000;CALL;1718913043000;15.67;;;;
PETRS166;PETROBRAS PN, R$ 15.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;15.67;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;0.0;36.72;BRPETR4S15D1;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;-62167294412000;15.67;;;;
PETRG200;PETROBRAS PN, R$ 16.17, 19-07-2024;0.0;0.0;0.0;20.74;0;0;0;20.18;0.0;CALL;2024-07-19;EUROPEAN;16.17;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G1287;7;False;2024-07-18;19;;200;0;1719234000000;CALL;1719216326000;16.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS200;PETROBRAS PN, R$ 16.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;16.17;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S12I7;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1717592580000;16.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG173;PETROBRAS PN, R$ 16.42, 19-07-2024;0.0;0.0;0.0;20.37;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;16.42;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G1568;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216333000;16.42;;;;
PETRS173;PETROBRAS PN, R$ 16.42, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;16.42;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;0.0;36.72;BRPETR4S15E9;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;1669310253000;16.42;;;;
PETRG205;PETROBRAS PN, R$ 16.67, 19-07-2024;0.0;0.0;0.0;19.9;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;16.67;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G14C1;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718912430000;16.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS205;PETROBRAS PN, R$ 16.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;16.67;100;BOVESPA;2024-06-22T10:18:38.827Z;2024-06-22T10:18:38.827Z;0.0;36.72;BRPETR4S14M5;7;False;2024-07-18;19;;0;2800;1719234000000;PUT;1688582413000;16.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG210;PETROBRAS PN, R$ 17.17, 19-07-2024;19.6;19.6;19.6;19.6;100;1960;0;17.99;0.0;CALL;2024-07-19;EUROPEAN;17.17;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;-0.254;36.72;BRPETR4G1410;7;False;2024-07-18;19;;10000;0;1719240269000;CALL;1719240149000;17.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS210;PETROBRAS PN, R$ 17.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;17.17;100;BOVESPA;2024-06-22T10:18:38.827Z;2024-06-22T10:18:38.827Z;0.0;36.72;BRPETR4S14B8;7;False;2024-07-18;19;;0;2800;1719234000000;PUT;1688582413000;17.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG215;PETROBRAS PN, R$ 17.67, 19-07-2024;0.0;0.0;0.0;19.13;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;17.67;100;BOVESPA;2024-06-22T10:18:38.991Z;2024-06-22T10:18:38.991Z;0.0;36.72;BRPETR4G1451;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216330000;17.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS215;PETROBRAS PN, R$ 17.67, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;17.67;100;BOVESPA;2024-06-22T10:18:38.827Z;2024-06-22T10:18:38.827Z;0.0;36.72;BRPETR4S14F9;7;False;2024-07-18;19;;0;2800;1719234000000;PUT;1714415535000;17.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG322;PETROBRAS PN, R$ 18.17, 19-07-2024;18.6;18.6;18.6;18.6;200;3720;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;18.17;100;BOVESPA;2024-06-22T10:18:38.987Z;2024-06-22T10:18:38.987Z;-0.375;36.72;BRPETR4G0XW2;7;False;2024-07-18;19;;0;0;1719245136000;CALL;1719245136000;18.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS322;PETROBRAS PN, R$ 18.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;18.17;100;BOVESPA;2024-06-22T10:18:38.824Z;2024-06-22T10:18:38.824Z;0.0;36.72;BRPETR4S0Y34;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;1715793745000;18.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG245;PETROBRAS PN, R$ 18.42, 19-07-2024;18.36;18.36;18.36;18.36;100;1836;0;17.86;0.0;CALL;2024-07-19;AMERICAN;18.42;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.493;36.63;BRPETR4G11P9;7;False;2024-07-18;19;;100;0;1719240269000;CALL;1719240149000;18.42;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS245;PETROBRAS PN, R$ 18.42, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;18.42;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S11Z3;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;1715793788000;18.42;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG225;PETROBRAS PN, R$ 18.67, 19-07-2024;0.0;0.0;0.0;18.02;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;18.67;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G1485;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718907786000;18.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS225;PETROBRAS PN, R$ 18.67, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;18.67;100;BOVESPA;2024-06-22T10:18:38.827Z;2024-06-22T10:18:38.827Z;0.0;36.72;BRPETR4S14I3;7;False;2024-07-18;19;;0;5500;1719234000000;PUT;1716817257000;18.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG230;PETROBRAS PN, R$ 19.17, 19-07-2024;0.0;0.0;0.0;17.66;0;0;0;0.0;17.8;CALL;2024-07-19;EUROPEAN;19.17;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G1428;7;False;2024-07-18;19;;0;100;1719242026000;CALL;1719216330000;19.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS230;PETROBRAS PN, R$ 19.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;19.17;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S14C6;7;False;2024-07-18;19;;0;3000;1719234000000;PUT;1716404949000;19.17;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG194;PETROBRAS PN, R$ 19.42, 19-07-2024;0.0;0.0;0.0;17.39;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;19.42;100;BOVESPA;2024-06-22T10:18:38.969Z;2024-06-22T10:18:38.969Z;0.0;36.72;BRPETR4G19O5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216335000;19.42;;;;
PETRS194;PETROBRAS PN, R$ 19.42, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;19.42;100;BOVESPA;2024-06-22T10:18:38.833Z;2024-06-22T10:18:38.833Z;0.0;36.72;BRPETR4S19Y9;7;False;2024-07-18;19;;0;50000;1719236306000;PUT;1688148511000;19.42;;;;
PETRG235;PETROBRAS PN, R$ 19.67, 19-07-2024;17.17;17.17;17.17;17.17;100;1717;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;19.67;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;-0.058;36.69;BRPETR4G14E7;7;False;2024-07-18;19;;0;0;1719238396000;CALL;1719238396000;19.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRS235;PETROBRAS PN, R$ 19.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;19.67;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S14O1;7;False;2024-07-18;19;;0;26600;1719234000000;PUT;1688582413000;19.67;33000167000101;2024-06-18T01:30:31.566Z;;
PETRG240;PETROBRAS PN, R$ 20.17, 19-07-2024;0.0;0.0;0.0;16.64;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;20.17;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G14G2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216331000;20.17;;;;
PETRS240;PETROBRAS PN, R$ 20.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;20.17;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S14Q6;7;False;2024-07-18;19;;0;30000;1719234000000;PUT;1718639125000;20.17;;;;
PETRG241;PETROBRAS PN, R$ 20.42, 19-07-2024;0.0;0.0;0.0;16.2;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;20.42;100;BOVESPA;2024-06-22T10:18:38.992Z;2024-06-22T10:18:38.992Z;0.0;36.72;BRPETR4G14F4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718910850000;20.42;;;;
PETRS241;PETROBRAS PN, R$ 20.42, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.01;PUT;2024-07-19;EUROPEAN;20.42;100;BOVESPA;2024-06-22T10:18:38.828Z;2024-06-22T10:18:38.828Z;0.0;36.72;BRPETR4S14P8;7;False;2024-07-18;19;;0;3900;1719234000000;PUT;1718725796000;20.42;;;;
PETRG24;PETROBRAS PN, R$ 20.67, 19-07-2024;0.0;0.0;0.0;16.18;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;20.67;100;BOVESPA;2024-06-22T10:18:38.697Z;2024-06-22T10:18:38.697Z;0.0;36.72;BRPETR4G1477;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1719216330000;20.67;33000167000101;2024-06-18T01:30:31.566Z;;
