symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;ask;bid;quotationForm;security_category;spot_price;trades;cnpj;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning
WEGEU287;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0E03;False;EUROPEAN;WEG ON, R$ 28.76, 20-09-2024;28.76;2024-06-22T10:18:38.302Z;0.0;2024-06-22T10:18:38.302Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1686684137000;28.76;UPGRADE REQUIRED!!!
WEGEI290;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0E40;False;AMERICAN;WEG ON, R$ 29.01, 20-09-2024;29.01;2024-06-22T10:18:38.548Z;0.0;2024-06-22T10:18:38.548Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1669298583000;29.01;UPGRADE REQUIRED!!!
WEGEU290;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0DU2;False;EUROPEAN;WEG ON, R$ 29.01, 20-09-2024;29.01;2024-06-22T10:18:38.299Z;0.0;2024-06-22T10:18:38.299Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1686684137000;29.01;UPGRADE REQUIRED!!!
WEGEI292;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DL7;False;EUROPEAN;WEG ON, R$ 29.26, 20-09-2024;29.26;2024-06-22T10:18:38.548Z;0.0;2024-06-22T10:18:38.548Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1669298583000;29.26;UPGRADE REQUIRED!!!
WEGEU292;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0DV0;False;EUROPEAN;WEG ON, R$ 29.26, 20-09-2024;29.26;2024-06-22T10:18:38.299Z;0.0;2024-06-22T10:18:38.299Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1688582413000;29.26;UPGRADE REQUIRED!!!
WEGEI295;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0E16;False;AMERICAN;WEG ON, R$ 29.51, 20-09-2024;29.51;2024-06-22T10:18:38.548Z;0.0;2024-06-22T10:18:38.548Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1669298583000;29.51;UPGRADE REQUIRED!!!
WEGEU295;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0DS6;False;EUROPEAN;WEG ON, R$ 29.51, 20-09-2024;29.51;2024-06-22T10:18:38.300Z;0.0;2024-06-22T10:18:38.300Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1688582413000;29.51;UPGRADE REQUIRED!!!
WEGEI301;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0BT4;False;EUROPEAN;WEG ON, R$ 29.76, 20-09-2024;29.76;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.550Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1715182111000;29.76;UPGRADE REQUIRED!!!
WEGEU301;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BT8;False;EUROPEAN;WEG ON, R$ 29.76, 20-09-2024;29.76;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.315Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1712241377000;29.76;UPGRADE REQUIRED!!!
WEGEI303;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0BU2;False;AMERICAN;WEG ON, R$ 30.01, 20-09-2024;30.01;2024-06-22T10:18:38.550Z;0.0;2024-06-22T10:18:38.550Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1718204033000;30.01;UPGRADE REQUIRED!!!
WEGEU303;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BU6;False;EUROPEAN;WEG ON, R$ 30.01, 20-09-2024;30.01;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.315Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1711987465000;30.01;UPGRADE REQUIRED!!!
WEGEI302;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DN3;False;EUROPEAN;WEG ON, R$ 30.26, 20-09-2024;30.26;2024-06-22T10:18:38.550Z;0.0;2024-06-22T10:18:38.550Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1708020209000;30.26;UPGRADE REQUIRED!!!
WEGEU302;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0DI7;False;EUROPEAN;WEG ON, R$ 30.26, 20-09-2024;30.26;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.315Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1710777710000;30.26;UPGRADE REQUIRED!!!
WEGEI305;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DX2;False;AMERICAN;WEG ON, R$ 30.51, 20-09-2024;30.51;2024-06-22T10:18:38.550Z;0.0;2024-06-22T10:18:38.550Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1705003431000;30.51;UPGRADE REQUIRED!!!
WEGEU305;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0E29;False;EUROPEAN;WEG ON, R$ 30.51, 20-09-2024;30.51;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.315Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1708969823000;30.51;UPGRADE REQUIRED!!!
WEGEI311;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0BX6;False;EUROPEAN;WEG ON, R$ 30.76, 20-09-2024;30.76;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;30.76;UPGRADE REQUIRED!!!
WEGEU311;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BX0;False;EUROPEAN;WEG ON, R$ 30.76, 20-09-2024;30.76;2024-06-22T10:18:38.317Z;0.0;2024-06-22T10:18:38.317Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1686684137000;30.76;UPGRADE REQUIRED!!!
WEGEI310;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DD4;False;AMERICAN;WEG ON, R$ 31.01, 20-09-2024;31.01;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1694545385000;31.01;UPGRADE REQUIRED!!!
WEGEU310;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0E52;False;EUROPEAN;WEG ON, R$ 31.01, 20-09-2024;31.01;2024-06-22T10:18:38.317Z;0.0;2024-06-22T10:18:38.317Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1686684137000;31.01;UPGRADE REQUIRED!!!
WEGEI312;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DF9;False;EUROPEAN;WEG ON, R$ 31.26, 20-09-2024;31.26;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;CALL;1708529120000;31.26;UPGRADE REQUIRED!!!
WEGEU312;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0E45;False;EUROPEAN;WEG ON, R$ 31.26, 20-09-2024;31.26;2024-06-22T10:18:38.317Z;0.0;2024-06-22T10:18:38.317Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;;;0;0;1719234000000;PUT;1688582413000;31.26;UPGRADE REQUIRED!!!
WEGEI315;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CW6;False;AMERICAN;WEG ON, R$ 31.51, 20-09-2024;31.51;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;31.51;UPGRADE REQUIRED!!!
WEGEU315;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CJ7;False;EUROPEAN;WEG ON, R$ 31.51, 20-09-2024;31.51;2024-06-22T10:18:38.317Z;0.0;2024-06-22T10:18:38.317Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1686684137000;31.51;UPGRADE REQUIRED!!!
WEGEI318;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0C42;False;EUROPEAN;WEG ON, R$ 31.76, 20-09-2024;31.76;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;31.76;UPGRADE REQUIRED!!!
WEGEU318;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0D20;False;EUROPEAN;WEG ON, R$ 31.76, 20-09-2024;31.76;2024-06-22T10:18:38.316Z;0.0;2024-06-22T10:18:38.316Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1686684137000;31.76;UPGRADE REQUIRED!!!
WEGEI330;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0A10;False;AMERICAN;WEG ON, R$ 32.01, 20-09-2024;32.01;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719244125000;CALL;1719216336000;32.01;UPGRADE REQUIRED!!!
WEGEU330;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0A15;False;EUROPEAN;WEG ON, R$ 32.01, 20-09-2024;32.01;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.16;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719244125000;PUT;1719243035000;32.01;UPGRADE REQUIRED!!!
WEGEI323;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CN5;False;EUROPEAN;WEG ON, R$ 32.26, 20-09-2024;32.26;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;32.26;UPGRADE REQUIRED!!!
WEGEU323;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0D53;False;EUROPEAN;WEG ON, R$ 32.26, 20-09-2024;32.26;2024-06-22T10:18:38.316Z;0.0;2024-06-22T10:18:38.316Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1686684137000;32.26;UPGRADE REQUIRED!!!
WEGEI325;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0C59;False;AMERICAN;WEG ON, R$ 32.51, 20-09-2024;32.51;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;32.51;UPGRADE REQUIRED!!!
WEGEU325;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BY8;False;EUROPEAN;WEG ON, R$ 32.51, 20-09-2024;32.51;2024-06-22T10:18:38.316Z;0.0;2024-06-22T10:18:38.316Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;32.51;UPGRADE REQUIRED!!!
WEGEI328;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CF1;False;EUROPEAN;WEG ON, R$ 32.76, 20-09-2024;32.76;2024-06-22T10:18:38.551Z;0.0;2024-06-22T10:18:38.551Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708529120000;32.76;UPGRADE REQUIRED!!!
WEGEU328;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0C54;False;EUROPEAN;WEG ON, R$ 32.76, 20-09-2024;32.76;2024-06-22T10:18:38.316Z;0.0;2024-06-22T10:18:38.316Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;32.76;UPGRADE REQUIRED!!!
WEGEI333;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0BV0;False;AMERICAN;WEG ON, R$ 33.01, 20-09-2024;33.01;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708114455000;33.01;UPGRADE REQUIRED!!!
WEGEU333;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BV4;False;EUROPEAN;WEG ON, R$ 33.01, 20-09-2024;33.01;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1712848892000;33.01;UPGRADE REQUIRED!!!
WEGEI332;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DA0;False;EUROPEAN;WEG ON, R$ 33.26, 20-09-2024;33.26;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1714763680000;33.26;UPGRADE REQUIRED!!!
WEGEU332;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CZ3;False;EUROPEAN;WEG ON, R$ 33.26, 20-09-2024;33.26;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;33.26;UPGRADE REQUIRED!!!
WEGEI335;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0C83;False;AMERICAN;WEG ON, R$ 33.51, 20-09-2024;33.51;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1717592910000;33.51;UPGRADE REQUIRED!!!
WEGEU335;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CH1;False;EUROPEAN;WEG ON, R$ 33.51, 20-09-2024;33.51;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;33.51;UPGRADE REQUIRED!!!
WEGEI338;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0D82;False;EUROPEAN;WEG ON, R$ 33.76, 20-09-2024;33.76;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708114455000;33.76;UPGRADE REQUIRED!!!
WEGEU338;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0D61;False;EUROPEAN;WEG ON, R$ 33.76, 20-09-2024;33.76;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1713370110000;33.76;UPGRADE REQUIRED!!!
WEGEI340;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CU0;False;AMERICAN;WEG ON, R$ 34.01, 20-09-2024;34.01;2024-06-22T10:18:38.553Z;0.0;2024-06-22T10:18:38.553Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708114455000;34.01;UPGRADE REQUIRED!!!
WEGEU340;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CL3;False;EUROPEAN;WEG ON, R$ 34.01, 20-09-2024;34.01;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;34.01;UPGRADE REQUIRED!!!
WEGEI343;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0D17;False;EUROPEAN;WEG ON, R$ 34.26, 20-09-2024;34.26;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708114455000;34.26;UPGRADE REQUIRED!!!
WEGEU343;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0C05;False;EUROPEAN;WEG ON, R$ 34.26, 20-09-2024;34.26;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;34.26;UPGRADE REQUIRED!!!
WEGEI345;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0D33;False;AMERICAN;WEG ON, R$ 34.51, 20-09-2024;34.51;2024-06-22T10:18:38.553Z;0.0;2024-06-22T10:18:38.553Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;34.51;UPGRADE REQUIRED!!!
WEGEU345;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0D79;False;EUROPEAN;WEG ON, R$ 34.51, 20-09-2024;34.51;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1715698384000;34.51;UPGRADE REQUIRED!!!
WEGEI348;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0DB8;False;EUROPEAN;WEG ON, R$ 34.76, 20-09-2024;34.76;2024-06-22T10:18:38.553Z;0.0;2024-06-22T10:18:38.553Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;34.76;UPGRADE REQUIRED!!!
WEGEU348;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CF5;False;EUROPEAN;WEG ON, R$ 34.76, 20-09-2024;34.76;2024-06-22T10:18:38.313Z;0.0;2024-06-22T10:18:38.313Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719244131000;PUT;1715607629000;34.76;UPGRADE REQUIRED!!!
WEGEI353;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0BW8;False;AMERICAN;WEG ON, R$ 35.01, 20-09-2024;35.01;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1708114476000;35.01;UPGRADE REQUIRED!!!
WEGEU353;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0BW2;False;EUROPEAN;WEG ON, R$ 35.01, 20-09-2024;35.01;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719244130000;PUT;1718027610000;35.01;UPGRADE REQUIRED!!!
WEGEI35;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0C75;False;EUROPEAN;WEG ON, R$ 35.26, 20-09-2024;35.26;2024-06-22T10:18:38.998Z;0.0;2024-06-22T10:18:38.998Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1719216340000;35.26;UPGRADE REQUIRED!!!
WEGEU35;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0DB2;False;EUROPEAN;WEG ON, R$ 35.26, 20-09-2024;35.26;2024-06-22T10:18:38.975Z;0.0;2024-06-22T10:18:38.975Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;35.26;UPGRADE REQUIRED!!!
WEGEI355;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0C34;False;AMERICAN;WEG ON, R$ 35.51, 20-09-2024;35.51;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;35.51;UPGRADE REQUIRED!!!
WEGEU355;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0C13;False;EUROPEAN;WEG ON, R$ 35.51, 20-09-2024;35.51;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;35.51;UPGRADE REQUIRED!!!
WEGEI358;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CD6;False;EUROPEAN;WEG ON, R$ 35.76, 20-09-2024;35.76;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;35.76;UPGRADE REQUIRED!!!
WEGEU358;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CX8;False;EUROPEAN;WEG ON, R$ 35.76, 20-09-2024;35.76;2024-06-22T10:18:38.315Z;0.0;2024-06-22T10:18:38.315Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;35.76;UPGRADE REQUIRED!!!
WEGEI360;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CL9;False;AMERICAN;WEG ON, R$ 36.01, 20-09-2024;36.01;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;36.01;UPGRADE REQUIRED!!!
WEGEU360;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CQ2;False;EUROPEAN;WEG ON, R$ 36.01, 20-09-2024;36.01;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;36.01;UPGRADE REQUIRED!!!
WEGEI363;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CH7;False;EUROPEAN;WEG ON, R$ 36.26, 20-09-2024;36.26;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;36.26;UPGRADE REQUIRED!!!
WEGEU363;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0CD0;False;EUROPEAN;WEG ON, R$ 36.26, 20-09-2024;36.26;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;36.26;UPGRADE REQUIRED!!!
WEGEI365;2024-09-19;CALL;100;64;2024-09-20;BOVESPA;BRWEGE3I0CJ3;False;AMERICAN;WEG ON, R$ 36.51, 20-09-2024;36.51;2024-06-22T10:18:38.554Z;0.0;2024-06-22T10:18:38.554Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;CALL;1688582413000;36.51;UPGRADE REQUIRED!!!
WEGEU365;2024-09-19;PUT;100;64;2024-09-20;BOVESPA;BRWEGE3U0D12;False;EUROPEAN;WEG ON, R$ 36.51, 20-09-2024;36.51;2024-06-22T10:18:38.314Z;0.0;2024-06-22T10:18:38.314Z;0;0.0;0.0;0.0;0.0;0;0.0;0.0;;7;41.08;0;84429695000111;2024-03-26T01:30:29.355Z;0;0;1719234000000;PUT;1688582413000;36.51;UPGRADE REQUIRED!!!
