symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
BBDCF160W4;BRADESCO PN, R$ 15.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;15.64;100;BOVESPA;2024-06-22T10:18:38.373Z;2024-06-22T10:18:38.373Z;0.0;12.4;BRBBDC4F17F3;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;15.64;;;;
BBDCR160W4;BRADESCO PN, R$ 15.64, 28-06-2024;0.0;0.0;0.0;3.04;0;0;0;3.0;0.0;PUT;2024-06-28;EUROPEAN;15.64;100;BOVESPA;2024-06-22T10:18:38.431Z;2024-06-22T10:18:38.431Z;0.0;12.4;BRBBDC4R17L6;7;False;2024-06-27;4;;200;0;1719240752000;PUT;1718722356000;15.64;;;;
BBDCF165W4;BRADESCO PN, R$ 16.14, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;16.14;100;BOVESPA;2024-06-22T10:18:38.432Z;2024-06-22T10:18:38.432Z;0.0;12.4;BRBBDC4F17H9;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;16.14;;;;
BBDCR165W4;BRADESCO PN, R$ 16.14, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;16.14;100;BOVESPA;2024-06-22T10:18:38.417Z;2024-06-22T10:18:38.417Z;0.0;12.4;BRBBDC4R1823;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;16.14;;;;
BBDCF170W4;BRADESCO PN, R$ 16.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;16.64;100;BOVESPA;2024-06-22T10:18:38.588Z;2024-06-22T10:18:38.588Z;0.0;12.4;BRBBDC4F17O5;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;16.64;;;;
BBDCR170W4;BRADESCO PN, R$ 16.64, 28-06-2024;0.0;0.0;0.0;4.12;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;16.64;100;BOVESPA;2024-06-22T10:18:38.668Z;2024-06-22T10:18:38.668Z;0.0;12.4;BRBBDC4R17J0;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718300131000;16.64;;;;
BBDCF175W4;BRADESCO PN, R$ 17.14, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;17.14;100;BOVESPA;2024-06-22T10:18:38.656Z;2024-06-22T10:18:38.656Z;0.0;12.4;BRBBDC4F17T4;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;17.14;;;;
BBDCR175W4;BRADESCO PN, R$ 17.14, 28-06-2024;0.0;0.0;0.0;4.62;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;17.14;100;BOVESPA;2024-06-22T10:18:38.653Z;2024-06-22T10:18:38.653Z;0.0;12.4;BRBBDC4R17W3;7;False;2024-06-27;4;;0;0;1719234000000;PUT;1718300325000;17.14;;;;
BBDCF180W4;BRADESCO PN, R$ 17.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-06-28;AMERICAN;17.64;100;BOVESPA;2024-06-22T10:18:38.794Z;2024-06-22T10:18:38.794Z;0.0;12.4;BRBBDC4F17U2;7;False;2024-06-27;4;;0;0;1719234000000;CALL;-62167294412000;17.64;;;;
BBDCR180W4;BRADESCO PN, R$ 17.64, 28-06-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-06-28;EUROPEAN;17.64;100;BOVESPA;2024-06-22T10:18:38.859Z;2024-06-22T10:18:38.859Z;0.0;12.4;BRBBDC4R1807;7;False;2024-06-27;4;;0;0;1719234000000;PUT;-62167294412000;17.64;;;;
