symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
TIMSG205;TIM ON, R$ 20.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;20.4;100;BOVESPA;2024-06-22T10:18:38.979Z;2024-06-22T10:18:38.979Z;0.0;15.78;BRTIMS3G0294;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;20.51;;
TIMSS205;TIM ON, R$ 20.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;20.4;100;BOVESPA;2024-06-22T10:18:38.435Z;2024-06-22T10:18:38.435Z;0.0;15.78;BRTIMS3S0282;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;20.51;;
TIMSG210;TIM ON, R$ 21.01, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;20.9;100;BOVESPA;2024-06-22T10:18:38.978Z;2024-06-22T10:18:38.978Z;0.0;15.78;BRTIMS3G0203;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;21.01;;
TIMSS210;TIM ON, R$ 21.01, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;20.9;100;BOVESPA;2024-06-22T10:18:38.435Z;2024-06-22T10:18:38.435Z;0.0;15.78;BRTIMS3S02B3;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;21.01;;
TIMSG215;TIM ON, R$ 21.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;21.4;100;BOVESPA;2024-06-22T10:18:38.978Z;2024-06-22T10:18:38.978Z;0.0;15.78;BRTIMS3G02B8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;21.51;;
TIMSS215;TIM ON, R$ 21.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;21.4;100;BOVESPA;2024-06-22T10:18:38.435Z;2024-06-22T10:18:38.435Z;0.0;15.78;BRTIMS3S0258;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;21.51;;
TIMSG220;TIM ON, R$ 22.01, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;21.9;100;BOVESPA;2024-06-22T10:18:38.978Z;2024-06-22T10:18:38.978Z;0.0;15.78;BRTIMS3G01X4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;22.01;;
TIMSS220;TIM ON, R$ 22.01, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;21.9;100;BOVESPA;2024-06-22T10:18:38.434Z;2024-06-22T10:18:38.434Z;0.0;15.78;BRTIMS3S01X9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;22.01;;
TIMSG225;TIM ON, R$ 22.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;22.4;100;BOVESPA;2024-06-22T10:18:38.978Z;2024-06-22T10:18:38.978Z;0.0;15.78;BRTIMS3G01V8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;-62167294412000;22.51;;
TIMSS225;TIM ON, R$ 22.51, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;22.4;100;BOVESPA;2024-06-22T10:18:38.434Z;2024-06-22T10:18:38.434Z;0.0;15.78;BRTIMS3S02C1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;-62167294412000;22.51;;
